UID,WaterYear,precip_mm,ETr_mm,ETo_mm
347620,2022,30.5,395.2,251.4
347621,2016,468.57,1819.6100000000001,1302.97
347621,2017,699.13,2213.57,1547.89
347621,2018,629.2,2181.9,1532.5
347621,2019,866.5,1847.9,1332.5
347621,2020,422.5,2236.3,1556.1000000000001
347621,2021,567.4,2205.5,1541.1
347621,2022,19,418.29999999999995,264.6
347622,2016,524.83,1790.85,1289.74
347622,2017,745.41,2179.5299999999997,1532.79
347622,2018,628.7,2150.8,1519.3
347622,2019,801,1810.6,1316
347622,2020,492.6,2198,1539.5
347622,2021,607.7,2169.9,1524.1
347622,2022,22.4,403.6,256.4
347624,2016,567.04,1800.53,1294.1
347624,2017,668.4300000000001,2208.68,1547.85
347624,2018,656.2,2131.9,1506.1
347624,2019,847.8,1837,1329.2
347624,2020,484,2210.4,1543.2
347624,2021,526.3000000000001,2181.7999999999997,1529.3
347624,2022,29.400000000000002,406,256.8
347626,2016,533.3100000000001,1708.56,1241.26
347626,2017,711.25,2088.88,1478.75
347626,2018,541.4,2014.2,1437.9
347626,2019,917.9,1729.5,1266.6
347626,2020,429.2,2124.6,1494.8
347626,2021,502.9,2096.6,1481.2
347626,2022,25.6,386,245.4
347627,2016,651.82,1755.93,1269.66
347627,2017,623.25,2179.5,1531.4099999999999
347627,2018,660.4,2062.3,1466.5
347627,2019,879.5,1777,1296.6
347627,2020,479.5,2146.4,1508.7
347627,2021,521.4,2148.8,1511.5
347627,2022,25,392,248.8
347628,2016,558.76,1748.16,1264.53
347628,2017,668.8000000000001,2132.59,1505.02
347628,2018,546.2,2060.8,1465
347628,2019,880.6,1770.5,1291.3
347628,2020,430.4,2154.6,1512.7
347628,2021,498.4,2132.2,1501
347628,2022,21.9,392.8,249.2
347629,2016,635.13,1775.33,1280.2
347629,2017,629.21,2182.3,1533.19
347629,2018,627,2091.5,1483.2
347629,2019,884.9,1806.9,1312.7
347629,2020,455.9,2173.2,1523.9
347629,2021,502.9,2157.4,1516.6
347629,2022,27.5,395.6,251.3
347631,2016,558.76,1748.16,1264.53
347631,2017,668.8000000000001,2132.59,1505.02
347631,2018,546.2,2060.8,1465
347631,2019,880.6,1770.5,1291.3
347631,2020,430.4,2154.6,1512.7
347631,2021,498.4,2132.2,1501
347631,2022,21.9,392.8,249.2
347633,2016,625.89,1720.26,1248.38
347633,2017,636.9300000000001,2130.04,1502.65
347633,2018,602.9,2010.5,1435.9
347633,2019,880.1999999999999,1733.7,1270.5
347633,2020,429.9,2120.7,1492.8
347633,2021,490.5,2124.4,1497.4
347633,2022,24.6,383.6,244.5
347634,2016,552.11,1726.53,1251.5
347634,2017,668.68,2109.93,1489.86
347634,2018,513.5,2035.1,1450.3
347634,2019,907.9,1750.8999999999999,1279.6000000000001
347634,2020,460.4,2141.1,1504
347634,2021,517.3,2117.9,1492.6
347634,2022,26.2,391.4,248.4
347635,2016,620.77,1772.79,1279.01
347635,2017,646.0600000000001,2182.18,1533.24
347635,2018,661.8,2091.8,1483.4
347635,2019,867.1,1800.1,1309.8
347635,2020,484.2,2171.6,1523.3999999999999
347635,2021,519.7,2158.7,1515.7
347635,2022,28.5,395.70000000000005,252.10000000000002
347636,2016,501.84,1803.94,1296.04
347636,2017,740.13,2195.94,1541.78
347636,2018,647,2161.4,1523.4
347636,2019,825.9,1829.8,1326.1
347636,2020,475.1,2212.9,1545.6
347636,2021,588.4,2184.2,1531.5
347636,2022,20.6,408.4,259.2
347637,2016,566.2099999999999,1793.34,1289.06
347637,2017,692.1800000000001,2177.18,1528.8899999999999
347637,2018,544.2,2121.7,1499
347637,2019,890.3,1818,1318.2
347637,2020,404.9,2188.5,1530.8
347637,2021,496.29999999999995,2160.2,1516.1
347637,2022,19.2,403.20000000000005,255.5
347638,2016,563.1,1798.75,1292.96
347638,2017,649.7,2202.79,1543.51
347638,2018,654.18,2124.6,1501.74
347638,2019,851.97,1848.39,1336.8700000000001
347638,2020,464.31,2208.28,1542.83
347638,2021,524.59,2175.91,1526.18
347638,2022,26.459999999999997,405.23,256.57
347640,2016,500.21,1786.58,1287.17
347640,2017,743.81,2175.43,1530.83
347640,2018,690.1,2156.1,1523.6
347640,2019,778,1809.3999999999999,1313.7
347640,2020,528.2,2204.8,1543.3
347640,2021,568.9,2175.4,1527.7
347640,2022,20.700000000000003,405.7,258
347642,2016,558.76,1748.16,1264.53
347642,2017,668.8000000000001,2132.59,1505.02
347642,2018,546.2,2060.8,1465
347642,2019,880.6,1770.5,1291.3
347642,2020,430.4,2154.6,1512.7
347642,2021,498.4,2132.2,1501
347642,2022,21.9,392.8,249.2
347644,2016,486.71,1815.8700000000001,1301.75
347644,2017,719.14,2205.92,1545.26
347644,2018,661.58,2168.4,1526.2
347644,2019,830.47,1842.73,1331.32
347644,2020,453.88,2220.48,1548.3600000000001
347644,2021,562.28,2188.67,1532.9
347644,2022,19.18,410.98,260.52
347645,2016,595.96,1782.7,1284.1299999999999
347645,2017,642.54,2187.5,1535.6399999999999
347645,2018,662,2101.8,1488.5
347645,2019,857.4,1824.3,1322.9
347645,2020,474.7,2188,1531.3
347645,2021,516.4,2165.8,1519.3
347645,2022,29.5,399.2,253.2
347646,2016,592.47,1719.77,1248.5
347646,2017,633.68,2113.39,1494.32
347646,2018,578.9,2006.2,1432.8
347646,2019,834.4,1728.2,1266.2
347646,2020,446.6,2119.5,1493
347646,2021,491.2,2114.6,1490.9
347646,2022,26.9,383.40000000000003,244.6
347647,2016,654.9,1751.35,1266.82
347647,2017,638.77,2172.38,1526.8799999999999
347647,2018,654.7,2052.7,1460.8
347647,2019,920.7,1768.6,1291.7
347647,2020,485.9,2137.6,1503.2
347647,2021,527.1999999999999,2145.2,1508.4
347647,2022,26.7,389.7,248.2
347648,2016,604.17,1751.73,1266.41
347648,2017,659.05,2146.27,1513.21
347648,2018,551.5,2052.1,1461.1000000000001
347648,2019,862.4,1769.3999999999999,1291.3
347648,2020,432.3,2153.6,1513.2
347648,2021,460.9,2139,1505
347648,2022,25.900000000000002,392.6,249.2
347649,2016,519.4,1820.78,1304.92
347649,2017,659.36,2219.9,1552.6399999999999
347649,2018,662.8,2151.1,1517.1
347649,2019,848.4,1873.5,1349.8
347649,2020,458.5,2233.6,1556.8
347649,2021,530.8,2194.1,1535.9
347649,2022,23.5,409.7,259.8
347650,2016,542.68,1785.42,1284.32
347650,2017,687.27,2166.75,1522.62
347650,2018,550.4,2116,1495.7
347650,2019,909.1999999999999,1809.9,1313
347650,2020,397.59999999999997,2180.5,1525.1
347650,2021,524.2,2154.6,1512.2
347650,2022,19.4,402.5,255.3
347652,2016,642.77,1756.09,1269.35
347652,2017,610.58,2168.54,1525.04
347652,2018,594.7,2065.7,1467.9
347652,2019,918.9,1779.6,1297.8
347652,2020,468.7,2151.3,1510.8
347652,2021,483.6,2142.9,1507.6
347652,2022,27.700000000000003,391.3,248.9
347653,2016,633.15,1761.88,1272.38
347653,2017,622.14,2184.75,1533.52
347653,2018,665.5,2079.7,1476.2
347653,2019,848.7,1778.4,1295.1000000000001
347653,2020,490.7,2160.4,1516.5
347653,2021,522.3000000000001,2157.3,1515
347653,2022,25.6,396.4,251.8
347654,2016,520.13,1787.79,1288.04
347654,2017,754.59,2177.25,1532
347654,2018,667.6,2150.8,1519.8
347654,2019,788.1,1811.3,1314.9
347654,2020,524.2,2199.3,1540.2
347654,2021,592.2,2171.5,1526.3
347654,2022,22,405.7,257.7
347656,2016,558.52,1815.38,1301.56
347656,2017,690.99,2202.54,1544.06
347656,2018,586.1,2144.6,1513.4
347656,2019,875.1999999999999,1842.9,1331.9
347656,2020,415.4,2211.8,1543.6
347656,2021,498.59999999999997,2180.1,1526.9
347656,2022,19.3,406.7,257.6
347657,2016,635.13,1775.33,1280.2
347657,2017,629.21,2182.3,1533.19
347657,2018,627,2091.5,1483.2
347657,2019,884.9,1806.9,1312.7
347657,2020,455.9,2173.2,1523.9
347657,2021,502.9,2157.4,1516.6
347657,2022,27.5,395.6,251.3
347659,2016,528.89,1764.31,1272.72
347659,2017,664.59,2144.46,1511.74
347659,2018,524.1,2095.3,1484.6
347659,2019,918.7,1786.3,1299.8
347659,2020,404.8,2173.5,1521.5
347659,2021,522.5,2141.7,1506.2
347659,2022,21.2,400.6,254.3
347660,2016,490.71000000000004,1793.01,1291.03
347660,2017,683.87,2188.35,1536.99
347660,2018,611.76,2141.79,1513.4099999999999
347660,2019,849.64,1812.79,1316.35
347660,2020,485.46,2189.25,1534.36
347660,2021,599.9,2166.8,1521.76
347660,2022,24.57,399.64,253.99
347662,2016,626.96,1732.42,1255.33
347662,2017,585.97,2142.01,1509.64
347662,2018,536.1,2024.9,1442.8
347662,2019,884.6999999999999,1742.5,1275
347662,2020,436.8,2124.8,1494.3
347662,2021,459.5,2130.5,1501.4
347662,2022,23.9,386.2,245.5
347663,2016,603.76,1743.94,1262.02
347663,2017,656.4300000000001,2139.7799999999997,1509.14
347663,2018,567.51,2043.66,1455.62
347663,2019,860.84,1760.69,1285.71
347663,2020,436.16,2146.93,1509.08
347663,2021,463.12,2134.84,1502.68
347663,2022,26.36,390.27,248.07999999999998
347664,2016,445.09,1775.1299999999999,1277.36
347664,2017,668.46,2166.03,1521.5
347664,2018,529.77,2139.64,1508.3
347664,2019,841.34,1806.65,1308.7
347664,2020,381.86,2202.16,1538.3
347664,2021,480.36,2169.45,1520.35
347664,2022,20.97,409.95000000000005,259.25
347670,2016,568.32,1774.9,1279.41
347670,2017,676.03,2159.52,1519.33
347670,2018,536.1,2094.1,1484.4
347670,2019,888.9,1796.2,1305.5
347670,2020,427.5,2171.6,1521.2
347670,2021,503.09999999999997,2147,1510.3
347670,2022,20.5,395.6,250.5
347671,2016,524.74,1790.73,1289.68
347671,2017,745.64,2179.49,1532.79
347671,2018,629.75,2150.79,1519.3
347671,2019,800.69,1810.58,1316
347671,2020,493.5,2198.07,1539.5
347671,2021,607.27,2169.91,1524.1
347671,2022,22.39,403.61,256.4
347673,2016,506.28999999999996,1801.18,1295
347673,2017,653.05,2197.81,1541.88
347673,2018,619.4,2145.2,1514.8
347673,2019,873.6,1823.3,1321.4
347673,2020,472.3,2197.2000000000003,1536.8
347673,2021,581.3,2174.9,1525.1
347673,2022,26.2,400.5,254.5
347674,2016,604.17,1751.73,1266.41
347674,2017,659.05,2146.27,1513.21
347674,2018,551.5,2052.1,1461.1000000000001
347674,2019,862.4,1769.3999999999999,1291.3
347674,2020,432.3,2153.6,1513.2
347674,2021,460.9,2139,1505
347674,2022,25.900000000000002,392.6,249.2
347676,2016,577.8,1751.35,1266.27
347676,2017,662.65,2142,1509.71
347676,2018,551.4,2056.1,1462.1
347676,2019,874,1770.6,1291.4
347676,2020,429.1,2156.3,1512.8999999999999
347676,2021,474.2,2135.3,1503.3
347676,2022,24.6,391.6,248.89999999999998
347679,2016,568.32,1774.9,1279.41
347679,2017,676.03,2159.52,1519.33
347679,2018,536.1,2094.1,1484.4
347679,2019,888.9,1796.2,1305.5
347679,2020,427.5,2171.6,1521.2
347679,2021,503.09999999999997,2147,1510.3
347679,2022,20.5,395.6,250.5
347680,2016,538.75,1810.47,1299.41
347680,2017,666.89,2215.06,1550.36
347680,2018,655.99,2142.56,1511.44
347680,2019,841.1800000000001,1856.96,1341.54
347680,2020,471.48,2221.7799999999997,1549.82
347680,2021,529.23,2187.9700000000003,1533.17
347680,2022,27.4,408.47,258.42
347685,2016,467.07,1808.02,1297.34
347685,2017,722.26,2199.64,1541.55
347685,2018,665.26,2168.97,1527.8600000000001
347685,2019,828.33,1833.51,1324.8
347685,2020,454.8,2222.97,1551.2
347685,2021,563.89,2193.42,1534.4
347685,2022,18.8,413.57000000000005,261.89
347686,2016,558.76,1748.16,1264.53
347686,2017,668.8000000000001,2132.59,1505.02
347686,2018,546.2,2060.8,1465
347686,2019,880.6,1770.5,1291.3
347686,2020,430.4,2154.6,1512.7
347686,2021,498.4,2132.2,1501
347686,2022,21.9,392.8,249.2
347687,2016,562.09,1792.05,1288.36
347687,2017,691.3100000000001,2175.26,1527.68
347687,2018,545.29,2120.61,1498.35
347687,2019,893.6,1816.44,1317.17
347687,2020,403.61,2186.95,1529.68
347687,2021,501.22,2159.16,1515.33
347687,2022,19.23,403.06,255.45999999999998
347688,2016,592.4,1785.43,1285.75
347688,2017,671.29,2195.45,1539.18
347688,2018,669.5,2114.5,1494.8
347688,2019,858.9,1810.6,1314
347688,2020,493.1,2190.2,1532.6
347688,2021,529.4,2171.5,1524.1
347688,2022,28.400000000000002,400.20000000000005,253.7
347690,2016,500.21,1786.58,1287.17
347690,2017,743.81,2175.43,1530.83
347690,2018,690.1,2156.1,1523.6
347690,2019,778,1809.3999999999999,1313.7
347690,2020,528.2,2204.8,1543.3
347690,2021,568.9,2175.4,1527.7
347690,2022,20.700000000000003,405.7,258
347691,2016,508.52,1816.77,1303.28
347691,2017,653.5,2211.55,1549.3
347691,2018,649.2,2148.6,1515.2
347691,2019,856.1,1847.9,1335.6
347691,2020,463.7,2217.4,1549
347691,2021,550.5,2187.5,1533.3
347691,2022,25.2,406.8,257.8
347693,2016,487.87,1817.3799999999999,1302.69
347693,2017,703.81,2209.02,1547.72
347693,2018,671.1,2167.6,1526.2
347693,2019,841.2,1844.9,1332.2
347693,2020,446.4,2218.7999999999997,1547.4
347693,2021,550.9,2187.8,1532.5
347693,2022,19.5,410.9,260.2
347695,2016,533.12,1775.97,1281.15
347695,2017,703.94,2177.7,1530.69
347695,2018,652.8,2107.3,1493.1
347695,2019,872.7,1791.3,1304
347695,2020,502.1,2168.8,1521.6000000000001
347695,2021,580.3,2155.3,1513.7
347695,2022,30.5,395.2,251.4
347697,2016,550.31,1813.35,1300.74
347697,2017,663.1,2206.37,1545.3899999999999
347697,2018,600.29,2140.78,1509.74
347697,2019,879.75,1856.53,1340.1299999999999
347697,2020,440.71,2218.83,1547.8
347697,2021,514.09,2182.74,1529.22
347697,2022,20.470000000000002,405.76,257.2
347698,2016,495.14,1805.83,1296.8600000000001
347698,2017,716.73,2197.7400000000002,1541.25
347698,2018,621.9,2156.7999999999997,1520.6
347698,2019,830,1831.3,1325.7
347698,2020,455.7,2210,1543.8999999999999
347698,2021,575.6,2181.5,1530.3
347698,2022,21,406.6,258.2
347700,2016,610.3,1778.15,1281.67
347700,2017,640.57,2184.79,1534.32
347700,2018,655.73,2096.34,1485.54
347700,2019,866.54,1813.55,1316.89
347700,2020,474.05,2180.04,1527.35
347700,2021,514.75,2161.79,1517.45
347700,2022,28.92,397.35,252.36
347701,2016,501.84,1803.94,1296.04
347701,2017,740.13,2195.94,1541.78
347701,2018,647,2161.4,1523.4
347701,2019,825.9,1829.8,1326.1
347701,2020,475.1,2212.9,1545.6
347701,2021,588.4,2184.2,1531.5
347701,2022,20.6,408.4,259.2
347702,2016,568.32,1774.9,1279.41
347702,2017,676.03,2159.52,1519.33
347702,2018,536.1,2094.1,1484.4
347702,2019,888.9,1796.2,1305.5
347702,2020,427.5,2171.6,1521.2
347702,2021,503.09999999999997,2147,1510.3
347702,2022,20.5,395.6,250.5
347703,2016,533.12,1775.97,1281.15
347703,2017,703.94,2177.7,1530.69
347703,2018,652.8,2107.3,1493.1
347703,2019,872.7,1791.3,1304
347703,2020,502.1,2168.8,1521.6000000000001
347703,2021,580.3,2155.3,1513.7
347703,2022,30.5,395.2,251.4
347705,2016,545.48,1809.26,1297.78
347705,2017,694.45,2194.37,1537.78
347705,2018,576.2,2141.7,1510.1
347705,2019,841.6999999999999,1828.2,1322
347705,2020,389.9,2196,1533.8999999999999
347705,2021,494.9,2171.1,1521.5
347705,2022,18.8,406,257.6
347708,2016,534.98,1728.6,1252.54
347708,2017,696.83,2111.29,1491.45
347708,2018,512.4,2041.6,1454.3
347708,2019,904.5,1751.1,1279
347708,2020,449.90000000000003,2141.3,1504.6
347708,2021,508,2114.1,1490.9
347708,2022,26.2,390.7,248.10000000000002
347710,2016,441.15,1786.01,1286.09
347710,2017,721.33,2170.64,1526.45
347710,2018,681.22,2165.82,1527.35
347710,2019,796.56,1815.3899999999999,1316.67
347710,2020,477.75,2217.21,1549.56
347710,2021,491.38,2184.2,1532.01
347710,2022,21.810000000000002,410.45,260.29
347713,2016,500.65,1826.22,1307.23
347713,2017,704.3199999999999,2217.89,1551.92
347713,2018,652.99,2172.93,1528.42
347713,2019,832.62,1852.57,1335.49
347713,2020,426.01,2226.24,1551.04
347713,2021,535.59,2196.36,1536.53
347713,2022,19.130000000000003,412.2,261
347714,2016,558.52,1815.38,1301.56
347714,2017,690.99,2202.54,1544.06
347714,2018,586.1,2144.6,1513.4
347714,2019,875.1999999999999,1842.9,1331.9
347714,2020,415.4,2211.8,1543.6
347714,2021,498.59999999999997,2180.1,1526.9
347714,2022,19.3,406.7,257.6
347715,2016,580.05,1796.03,1290.96
347715,2017,679.09,2181.07,1532.79
347715,2018,543.9,2121.3,1500.2
347715,2019,896.6,1827.4,1322.1
347715,2020,425.9,2194.1,1533
347715,2021,491.2,2166.7,1520.7
347715,2022,20,401.20000000000005,254.39999999999998
347716,2016,549.24,1749.2,1264.85
347716,2017,668.3,2129.94,1503.35
347716,2018,524.7,2063.4,1466.5
347716,2019,894.4,1767.3,1289
347716,2020,434.4,2152.8,1512
347716,2021,518.9,2130.7,1499.2
347716,2022,22.5,394.1,250.39999999999998
347717,2016,636.61,1766.12,1275.06
347717,2017,626.86,2178.4900000000002,1530.45
347717,2018,641.3000000000001,2080.5,1475.8
347717,2019,901.2,1793.5,1306.3
347717,2020,466.9,2162.7,1518.4
347717,2021,507.2,2152.5,1512.2
347717,2022,28.7,392.79999999999995,249.6
347721,2016,495.75,1803.77,1294.18
347721,2017,684.53,2188.36,1535.37
347721,2018,598.9,2144,1512.4
347721,2019,888.6999999999999,1827.8999999999999,1322.2
347721,2020,403.6,2204,1538.4
347721,2021,550.1,2176.9,1524.2
347721,2022,19,409.4,259.4
347722,2016,450.99,1780.88,1283.6299999999999
347722,2017,723.4200000000001,2163.64,1523.1
347722,2018,674.2,2161.9,1525.8
347722,2019,789.1,1808.8,1313.5
347722,2020,487.4,2211.9,1547
347722,2021,495.3,2179.1,1529.6
347722,2022,22.1,409.8,259.79999999999995
347723,2016,643.88,1757.27,1269.99
347723,2017,631.91,2162.31,1521.14
347723,2018,562.87,2064.48,1466.18
347723,2019,881.99,1778.5,1296.72
347723,2020,451.95,2153.04,1511.64
347723,2021,471.18,2143.44,1508.28
347723,2022,24.360000000000003,391.9,249.04
347725,2016,568.32,1774.9,1279.41
347725,2017,676.03,2159.52,1519.33
347725,2018,536.1,2094.1,1484.4
347725,2019,888.9,1796.2,1305.5
347725,2020,427.5,2171.6,1521.2
347725,2021,503.09999999999997,2147,1510.3
347725,2022,20.5,395.6,250.5
347726,2016,583.4399999999999,1718.6000000000001,1247.84
347726,2017,628.3100000000001,2108.37,1489.83
347726,2018,586.8,2010.8999999999999,1435.6
347726,2019,825.5,1728,1267.4
347726,2020,461.09999999999997,2121.3,1493
347726,2021,501.7,2114.8,1491
347726,2022,25.2,383.6,244.1
347728,2016,632.63,1746.98,1264.2
347728,2017,608.15,2164.09,1521.98
347728,2018,608.86,2050.34,1459.62
347728,2019,912.01,1768.26,1289.78
347728,2020,472.29,2136.34,1501.48
347728,2021,492.02,2139.52,1506.08
347728,2022,28.130000000000003,388.9,247.56
347729,2016,510.41,1783.31,1282.92
347729,2017,677.89,2166.9500000000003,1523.07
347729,2018,566.6,2121.62,1498.72
347729,2019,922.27,1808.3700000000001,1310.77
347729,2020,402.96999999999997,2185.83,1528.86
347729,2021,539.76,2158.09,1514.3
347729,2022,19.89,404.09000000000003,256.43
347730,2016,642.26,1737.05,1258.05
347730,2017,627.66,2143.19,1510.09
347730,2018,558.38,2032.56,1448.72
347730,2019,872.66,1751.02,1280.47
347730,2020,442.17,2135.17,1500.76
347730,2021,462.98,2132.22,1502.17
347730,2022,23.419999999999998,389.66,247.68
347731,2016,627.35,1730.83,1254.35
347731,2017,587.85,2140.87,1509.04
347731,2018,543.04,2022.74,1441.59
347731,2019,885.88,1740.8,1274.11
347731,2020,435.46,2122.84,1493.3600000000001
347731,2021,462.37,2129.71,1500.74
347731,2022,24.01,385.85,245.35
347732,2016,537,1747.81,1263.43
347732,2017,672.88,2131.42,1502.82
347732,2018,512.3,2078.1,1473.8999999999999
347732,2019,912.5,1768.6,1288.7
347732,2020,429.59999999999997,2158.6,1512.7
347732,2021,517.8,2130.2,1499.5
347732,2022,24.1,394.5,251.2
347733,2016,487.87,1817.3799999999999,1302.69
347733,2017,703.81,2209.02,1547.72
347733,2018,671.1,2167.6,1526.2
347733,2019,841.2,1844.9,1332.2
347733,2020,446.4,2218.7999999999997,1547.4
347733,2021,550.9,2187.8,1532.5
347733,2022,19.5,410.9,260.2
347735,2016,487.87,1817.3799999999999,1302.69
347735,2017,703.81,2209.02,1547.72
347735,2018,671.1,2167.6,1526.2
347735,2019,841.2,1844.9,1332.2
347735,2020,446.4,2218.7999999999997,1547.4
347735,2021,550.9,2187.8,1532.5
347735,2022,19.5,410.9,260.2
347736,2016,604.17,1751.73,1266.41
347736,2017,659.05,2146.27,1513.21
347736,2018,551.5,2052.1,1461.1000000000001
347736,2019,862.4,1769.3999999999999,1291.3
347736,2020,432.3,2153.6,1513.2
347736,2021,460.9,2139,1505
347736,2022,25.900000000000002,392.6,249.2
347738,2016,620.77,1772.79,1279.01
347738,2017,646.0600000000001,2182.18,1533.24
347738,2018,661.8,2091.8,1483.4
347738,2019,867.1,1800.1,1309.8
347738,2020,484.2,2171.6,1523.3999999999999
347738,2021,519.7,2158.7,1515.7
347738,2022,28.5,395.70000000000005,252.10000000000002
347739,2016,625.05,1781.49,1283.26
347739,2017,633.78,2179.71,1532.3
347739,2018,604.3,2101.9,1487.6
347739,2019,873.3,1820.9,1321.1
347739,2020,443.1,2183,1528.1
347739,2021,507.9,2159.5,1516.3
347739,2022,24.7,398.7,252.9
347740,2016,630.07,1768.69,1276.15
347740,2017,645.3,2169.21,1523.85
347740,2018,556.3000000000001,2083.7,1478.8
347740,2019,867,1794.3999999999999,1305.1
347740,2020,435,2166.8,1518.2
347740,2021,478,2151.8,1512.3
347740,2022,23.900000000000002,393.7,250.5
347742,2016,636.61,1766.12,1275.06
347742,2017,626.86,2178.4900000000002,1530.45
347742,2018,641.3000000000001,2080.5,1475.8
347742,2019,901.2,1793.5,1306.3
347742,2020,466.9,2162.7,1518.4
347742,2021,507.2,2152.5,1512.2
347742,2022,28.7,392.79999999999995,249.6
347746,2016,585.46,1772.53,1278.31
347746,2017,662.04,2163.54,1522.56
347746,2018,532,2089.4,1481.6
347746,2019,880.8,1796.8,1306.3
347746,2020,428.6,2171.8,1522.2
347746,2021,485.8,2150.1,1511.8
347746,2022,23.7,394.9,250.7
347747,2016,574.3100000000001,1729.57,1254.1100000000001
347747,2017,644.35,2120.58,1498.38
347747,2018,577.7,2027.7,1445.4
347747,2019,850.6,1746.2,1276.4
347747,2020,443.5,2134.3,1501.6000000000001
347747,2021,481.7,2121.9,1495.7
347747,2022,24.9,387.9,246.5
347749,2016,602.4399999999999,1781.45,1283.61
347749,2017,640.37,2186.56,1535.26
347749,2018,656.25,2099.88,1487.47
347749,2019,861.93,1821.31,1320.98
347749,2020,471.64,2185.33,1529.85
347749,2021,514.1899999999999,2164.3,1518.79
347749,2022,29.18,398.53000000000003,252.83
347750,2016,550.97,1774.1,1278.67
347750,2017,680.23,2162.62,1521.06
347750,2018,526.7,2101.6,1487.8
347750,2019,905.5,1801.3,1309.1000000000001
347750,2020,413.3,2178.5,1525.1000000000001
347750,2021,518.6,2153.1,1513.2
347750,2022,20.2,398.5,252.89999999999998
347753,2016,632.24,1761.02,1271.83
347753,2017,648.4,2162.04,1520.17
347753,2018,556.05,2070.35,1470.1399999999999
347753,2019,864.38,1783.3,1298.8999999999999
