WR_GROUP,Year,Algorithm,n_irrfields,n_IrrConfHigh,area_m2_wrg,n_within_lema,n_within_buffer,n_croptypes,ET_m3,irr_m3_fromNonIrr,irr_m3_fromPrec,CropCode_maincrop,area_m2_maincrop,area_prc_maincrop,irr_m3_fromWIMAS,IrrArea_m2
11,2018,sims,5,4,491525.22,0,5,1,475018.62,26332.9,117335.7,1,491525.21620944573,0.9999999922881796,263965.11703848,789137
11,2018,ssebop,5,4,491525.22,0,5,1,509301.4,27325.2,151618.5,1,491525.21620944573,0.9999999922881796,263965.11703848,789137
12,2016,disalexi,3,3,1524484.05,0,3,2,953886.7,126477.3,176704.7,1,1013787.4895547224,0.6650036709499993,478590.95986416,1991053.35
12,2016,eemetric,3,3,1524484.05,0,3,2,1499060.14,290295.3,721878.1,1,1013787.4895547224,0.6650036709499993,478590.95986416,1991053.35
12,2016,ensemble,3,3,1524484.05,0,3,2,1287166.35,168244.2,509984.4,1,1013787.4895547224,0.6650036709499993,478590.95986416,1991053.35
12,2016,geesebal,3,3,1524484.05,0,3,2,1020213.6,125725.1,243031.6,1,1013787.4895547224,0.6650036709499993,478590.95986416,1991053.35
12,2016,ptjpl,3,3,1524484.05,0,3,2,1202313.6,59211.2,425131.6,1,1013787.4895547224,0.6650036709499993,478590.95986416,1991053.35
12,2016,sims,3,3,1524484.05,0,3,2,1496746.69,102488.9,719564.7,1,1013787.4895547224,0.6650036709499993,478590.95986416,1991053.35
12,2016,ssebop,3,3,1524484.05,0,3,2,1790556.34,285173.9,1013374.4,1,1013787.4895547224,0.6650036709499993,478590.95986416,1991053.35
12,2017,disalexi,14,3,1870429.52,0,14,3,1294586.67,NA,23404.6,1,1013878.6379332851,0.5420565849138679,423084.27637476,1991053.35
12,2017,eemetric,14,3,1870429.52,0,14,3,1820312.34,NA,473415.8,1,1013878.6379332851,0.5420565849138679,423084.27637476,1991053.35
12,2017,ensemble,14,3,1870429.52,0,14,3,1576141.87,NA,229709.3,1,1013878.6379332851,0.5420565849138679,423084.27637476,1991053.35
12,2017,geesebal,14,3,1870429.52,0,14,3,1242689.73,NA,0,1,1013878.6379332851,0.5420565849138679,423084.27637476,1991053.35
12,2017,ptjpl,14,3,1870429.52,0,14,3,1442386.28,NA,121047.9,1,1013878.6379332851,0.5420565849138679,423084.27637476,1991053.35
12,2017,sims,14,3,1870429.52,0,14,3,1977303.01,NA,630406.8,1,1013878.6379332851,0.5420565849138679,423084.27637476,1991053.35
12,2017,ssebop,14,3,1870429.52,0,14,3,2034056.51,NA,687160.3,1,1013878.6379332851,0.5420565849138679,423084.27637476,1991053.35
12,2018,disalexi,14,4,1870429.52,0,14,1,1491581.75,237543.1,318074.3,1,1870429.5232150867,1.0000000017189028,374978.48401728,1991053.35
12,2018,eemetric,14,4,1870429.52,0,14,1,1842528.5,388918.1,669021.2,1,1870429.5232150867,1.0000000017189028,374978.48401728,1991053.35
12,2018,ensemble,14,4,1870429.52,0,14,1,1737305.07,306233.2,563797.5,1,1870429.5232150867,1.0000000017189028,374978.48401728,1991053.35
12,2018,geesebal,14,4,1870429.52,0,14,1,1420857.19,192710.8,247349.7,1,1870429.5232150867,1.0000000017189028,374978.48401728,1991053.35
12,2018,ptjpl,14,4,1870429.52,0,14,1,1586391.67,193811.1,412884.2,1,1870429.5232150867,1.0000000017189028,374978.48401728,1991053.35
12,2018,sims,14,4,1870429.52,0,14,1,1896114.32,188704.6,722606.8,1,1870429.5232150867,1.0000000017189028,374978.48401728,1991053.35
12,2018,ssebop,14,4,1870429.52,0,14,1,2145231.93,277147,971724.3,1,1870429.5232150867,1.0000000017189028,374978.48401728,1991053.35
13,2016,disalexi,2,1,497319.84,0,0,2,318007.05,42178.2,58585.1,4,256086.0984130132,0.5149323992644517,165286.56861288002,1048135.81
