WR_GROUP,Year,WaterUse_m3,Irrigation_m3,IrrArea_m2
20814,2020,NA,NA,NA
20827,2020,67841.5020426,67841.5020426,481575.9116
20908,2020,3297.8551311942683,0,0
20977,2020,NA,NA,NA
21021,2020,NA,NA,NA
21022,2020,NA,NA,NA
21031,2020,NA,NA,NA
21246,2020,194890.13314056,194890.13314056,441107.34760000004
21259,2020,81289.93344218479,81289.93344218479,485622.76800000004
21422,2020,125815.14924264001,125815.14924264001,489669.62440000003
21445,2020,NA,NA,NA
21485,2020,79051.6164781407,79051.6164781407,485622.76800000004
21486,2020,89838.16169891438,89838.16169891438,485622.76800000004
21498,2020,NA,NA,NA
21562,2020,314537.8731066,314537.8731066,987432.9616
21563,2020,NA,NA,NA
21564,2020,136479.03938770154,136479.03938770154,485622.76800000004
21579,2020,NA,NA,NA
21598,2020,NA,NA,NA
21605,2020,NA,NA,NA
21627,2020,76475.87502984,76475.87502984,303514.23
21721,2020,NA,NA,NA
21784,2020,242995.92549804001,242995.92549804001,493716.4808
21854,2020,118322.54124665473,118322.54124665473,1044088.9512
21897,2020,NA,NA,NA
21898,2020,NA,NA,NA
21899,2020,273832.97188104,273832.97188104,505857.05
21932,2020,NA,NA,NA
21943,2020,NA,NA,NA
21983,2020,165797.47117903735,165797.47117903735,505857.05
21994,2020,NA,NA,NA
22015,2020,246854.60148696083,246854.60148696083,728434.152
22057,2020,1233.48185532,1233.48185532,404685.64
22191,2020,199824.06056184001,199824.06056184001,505857.05
22259,2020,NA,NA,NA
22315,2020,337974.02835768,337974.02835768,971245.5360000001
22342,2020,156652.19562564002,156652.19562564002,485622.76800000004
22367,2020,NA,NA,NA
22384,2020,225727.17952356001,225727.17952356001,485622.76800000004
22385,2020,NA,NA,NA
22432,2020,NA,NA,NA
22449,2020,145550.85892776,145550.85892776,513950.7628
22452,2020,50572.75606812,50572.75606812,505857.05
22690,2020,77854.66768052398,0,0
22703,2020,NA,NA,NA
22707,2020,NA,NA,NA
22756,2020,77709.35688516,77709.35688516,485622.76800000004
22783,2020,NA,NA,NA
22828,2020,231894.58880016,231894.58880016,485622.76800000004
22913,2020,127048.63109796001,127048.63109796001,477529.0552
22914,2020,152951.75005968,152951.75005968,465388.48600000003
22917,2020,NA,NA,NA
22934,2020,249163.33477464,249163.33477464,501810.1936
23310,2020,29055.345322537574,0,0
23311,2020,9848.89747513918,0,0
23321,2020,155418.71377032,155418.71377032,485622.76800000004
23369,2020,88682.85248628764,88682.85248628764,914589.5464
23819,2020,209285.85374241284,209285.85374241284,505857.05
24370,2020,142549.3337958542,142549.3337958542,396591.92720000003
24379,2020,165870.15118192905,165870.15118192905,485622.76800000004
24395,2020,238061.99807676,238061.99807676,497763.3372
24396,2020,205991.46983844,205991.46983844,485622.76800000004
24431,2020,261498.15332784,261498.15332784,501810.1936
24503,2020,NA,NA,NA
24544,2020,4821.106858458475,0,0
24612,2020,NA,NA,NA
24619,2020,NA,NA,NA
24695,2020,0,0,0
24721,2020,203524.5061278,203524.5061278,485622.76800000004
24733,2020,113480.33068944,113480.33068944,485622.76800000004
24742,2020,NA,NA,NA
24783,2020,0,0,0
24800,2020,135683.0040852,135683.0040852,416826.20920000004
24807,2020,83427.55831888974,83427.55831888974,485622.76800000004
24809,2020,NA,NA,NA
24966,2020,39.24341614450303,0,0
25016,2020,NA,NA,NA
25159,2020,0,0,0
25584,2020,49.39968946520344,0,0
25853,2020,0,0,0
25991,2020,21326.28126506228,0,0
26037,2020,97445.06657028,97445.06657028,485622.76800000004
26167,2020,0,0,0
26339,2020,37280.298983073524,0,0
26342,2020,NA,NA,NA
26539,2020,NA,NA,NA
26567,2020,NA,NA,NA
26662,2020,4184.7782914775835,0,0
26853,2020,NA,NA,NA
26941,2020,99912.03028092001,99912.03028092001,647497.024
26990,2020,NA,NA,NA
27111,2020,25903.11896172,25903.11896172,64749.7024
27373,2020,159119.15933628,159119.15933628,570606.7524
27506,2020,83876.76616176,83876.76616176,424919.922
27800,2020,1004.308935786446,0,0
27838,2020,167535.7345815224,167535.7345815224,558466.1832
28223,2020,14801.78226384,14801.78226384,40468.564
28346,2020,3700.44556596,0,0
28410,2020,117180.77625540001,117180.77625540001,291373.6608
28472,2020,NA,NA,NA
29820,2020,80176.3205958,80176.3205958,323748.512
29944,2020,0,0,0
31066,2020,648.0633591143928,0,0
31725,2020,NA,NA,NA
31787,2020,NA,NA,NA
31797,2020,NA,NA,NA
31997,2020,NA,NA,NA
32003,2020,NA,NA,NA
32043,2020,NA,NA,NA
32140,2020,NA,NA,NA
32161,2020,NA,NA,NA
32259,2020,NA,NA,NA
32365,2020,NA,NA,NA
32506,2020,NA,NA,NA
32556,2020,NA,NA,NA
32657,2020,NA,NA,NA
32666,2020,NA,NA,NA
32722,2020,NA,NA,NA
32767,2020,NA,NA,NA
32787,2020,NA,NA,NA
32811,2020,NA,NA,NA
32826,2020,NA,NA,NA
32870,2020,NA,NA,NA
32898,2020,NA,NA,NA
32921,2020,NA,NA,NA
32935,2020,NA,NA,NA
32944,2020,NA,NA,NA
32977,2020,NA,NA,NA
32991,2020,NA,NA,NA
33010,2020,NA,NA,NA
33017,2020,NA,NA,NA
33027,2020,NA,NA,NA
33032,2020,NA,NA,NA
33100,2020,NA,NA,NA
33116,2020,NA,NA,NA
33216,2020,NA,NA,NA
33275,2020,NA,NA,NA
33284,2020,NA,NA,NA
33292,2020,NA,NA,NA
33302,2020,NA,NA,NA
33325,2020,NA,NA,NA
33451,2020,NA,NA,NA
33466,2020,NA,NA,NA
33596,2020,NA,NA,NA
33615,2020,NA,NA,NA
33624,2020,NA,NA,NA
33645,2020,NA,NA,NA
33646,2020,NA,NA,NA
33717,2020,NA,NA,NA
33721,2020,NA,NA,NA
33722,2020,NA,NA,NA
33750,2020,NA,NA,NA
33773,2020,NA,NA,NA
33846,2020,NA,NA,NA
33864,2020,NA,NA,NA
33897,2020,NA,NA,NA
33921,2020,NA,NA,NA
34065,2020,NA,NA,NA
34083,2020,NA,NA,NA
34131,2020,NA,NA,NA
34330,2020,NA,NA,NA
34477,2020,NA,NA,NA
34502,2020,NA,NA,NA
34640,2020,NA,NA,NA
34719,2020,NA,NA,NA
35123,2020,NA,NA,NA
35240,2020,NA,NA,NA
35315,2020,NA,NA,NA
35327,2020,NA,NA,NA
35425,2020,NA,NA,NA
35444,2020,NA,NA,NA
35615,2020,NA,NA,NA
35652,2020,NA,NA,NA
35679,2020,NA,NA,NA
35684,2020,NA,NA,NA
36573,2020,NA,NA,NA
36809,2020,NA,NA,NA
37012,2020,NA,NA,NA
37120,2020,NA,NA,NA
37206,2020,NA,NA,NA
37209,2020,NA,NA,NA
37254,2020,NA,NA,NA
37382,2020,NA,NA,NA
37483,2020,NA,NA,NA
37666,2020,NA,NA,NA
37730,2020,NA,NA,NA
37740,2020,NA,NA,NA
37761,2020,NA,NA,NA
37807,2020,NA,NA,NA
37851,2020,NA,NA,NA
37931,2020,NA,NA,NA
38176,2020,NA,NA,NA
38272,2020,NA,NA,NA
38305,2020,NA,NA,NA
38316,2020,NA,NA,NA
38320,2020,NA,NA,NA
38381,2020,NA,NA,NA
38382,2020,NA,NA,NA
38398,2020,NA,NA,NA
38399,2020,NA,NA,NA
38415,2020,NA,NA,NA
38430,2020,NA,NA,NA
38431,2020,NA,NA,NA
38442,2020,NA,NA,NA
38446,2020,NA,NA,NA
38464,2020,NA,NA,NA
38466,2020,NA,NA,NA
38472,2020,NA,NA,NA
38480,2020,NA,NA,NA
38500,2020,NA,NA,NA
38507,2020,NA,NA,NA
38512,2020,NA,NA,NA
38531,2020,NA,NA,NA
38538,2020,NA,NA,NA
38564,2020,NA,NA,NA
38582,2020,NA,NA,NA
38592,2020,NA,NA,NA
38621,2020,NA,NA,NA
38639,2020,NA,NA,NA
38681,2020,NA,NA,NA
38682,2020,NA,NA,NA
38701,2020,NA,NA,NA
38702,2020,NA,NA,NA
38750,2020,NA,NA,NA
38789,2020,NA,NA,NA
38795,2020,NA,NA,NA
38819,2020,NA,NA,NA
38828,2020,NA,NA,NA
38855,2020,NA,NA,NA
38883,2020,NA,NA,NA
38890,2020,NA,NA,NA
38892,2020,NA,NA,NA
38908,2020,NA,NA,NA
38933,2020,NA,NA,NA
38936,2020,NA,NA,NA
38946,2020,NA,NA,NA
38961,2020,NA,NA,NA
38963,2020,NA,NA,NA
38983,2020,NA,NA,NA
38984,2020,NA,NA,NA
38995,2020,NA,NA,NA
38996,2020,NA,NA,NA
39028,2020,NA,NA,NA
39100,2020,NA,NA,NA
39133,2020,NA,NA,NA
39144,2020,NA,NA,NA
39152,2020,NA,NA,NA
39174,2020,NA,NA,NA
39266,2020,NA,NA,NA
39272,2020,NA,NA,NA
39407,2020,NA,NA,NA
39500,2020,NA,NA,NA
39521,2020,NA,NA,NA
39552,2020,NA,NA,NA
39565,2020,NA,NA,NA
39703,2020,NA,NA,NA
39779,2020,NA,NA,NA
39897,2020,NA,NA,NA
39984,2020,NA,NA,NA
40048,2020,NA,NA,NA
40079,2020,NA,NA,NA
40080,2020,NA,NA,NA
40227,2020,NA,NA,NA
40239,2020,NA,NA,NA
40255,2020,NA,NA,NA
40316,2020,NA,NA,NA
40333,2020,NA,NA,NA
40387,2020,NA,NA,NA
40669,2020,NA,NA,NA
40691,2020,NA,NA,NA
40706,2020,NA,NA,NA
40715,2020,NA,NA,NA
40716,2020,NA,NA,NA
40777,2020,NA,NA,NA
40809,2020,NA,NA,NA
40864,2020,NA,NA,NA
40877,2020,NA,NA,NA
40890,2020,NA,NA,NA
40910,2020,NA,NA,NA
40978,2020,NA,NA,NA
41106,2020,NA,NA,NA
41158,2020,NA,NA,NA
41166,2020,NA,NA,NA
41180,2020,NA,NA,NA
41198,2020,NA,NA,NA
41220,2020,NA,NA,NA
41223,2020,NA,NA,NA
41227,2020,NA,NA,NA
41231,2020,NA,NA,NA
41243,2020,NA,NA,NA
41251,2020,NA,NA,NA
41343,2020,NA,NA,NA
41381,2020,NA,NA,NA
41382,2020,NA,NA,NA
41386,2020,NA,NA,NA
41390,2020,NA,NA,NA
41401,2020,NA,NA,NA
41403,2020,NA,NA,NA
41405,2020,NA,NA,NA
41417,2020,NA,NA,NA
41438,2020,NA,NA,NA
41491,2020,NA,NA,NA
41520,2020,NA,NA,NA
41524,2020,NA,NA,NA
41540,2020,NA,NA,NA
41565,2020,NA,NA,NA
41572,2020,NA,NA,NA
41597,2020,NA,NA,NA
41660,2020,NA,NA,NA
41686,2020,NA,NA,NA
41710,2020,NA,NA,NA
41759,2020,NA,NA,NA
41790,2020,NA,NA,NA
41839,2020,NA,NA,NA
41892,2020,NA,NA,NA
42208,2020,NA,NA,NA
42375,2020,NA,NA,NA
42397,2020,NA,NA,NA
42478,2020,NA,NA,NA
42610,2020,NA,NA,NA
42611,2020,NA,NA,NA
42757,2020,NA,NA,NA
43821,2020,0,0,0
43926,2020,NA,NA,NA
43930,2020,NA,NA,NA
44649,2020,0,0,0
44652,2020,NA,NA,NA
230,2021,212158.87911504,212158.87911504,728434.152
723,2021,125815.14924264001,125815.14924264001,376357.6452
777,2021,194890.13314056,194890.13314056,550372.4704
912,2021,112246.84883412,112246.84883412,485622.76800000004
1937,2021,34537.49194896,34537.49194896,323748.512
2023,2021,198590.57870652,198590.57870652,809371.28
2126,2021,NA,NA,NA
2297,2021,242995.92549804001,242995.92549804001,971245.5360000001
2393,2021,286167.79043424,286167.79043424,789136.998
2420,2021,330573.13722576003,330573.13722576003,1991053.3488
2425,2021,155418.71377032,155418.71377032,1214056.92
2460,2021,204757.98798312,204757.98798312,566559.8960000001
2500,2021,951014.51045172,951014.51045172,4002340.9796
2609,2021,112246.84883412,112246.84883412,279233.0916
2621,2021,334273.58279172,334273.58279172,1991053.3488
2700,2021,120881.22182136,112246.84883412,1821085.3800000001
2701,2021,115947.29440008,115947.29440008,485622.76800000004
2719,2021,47871.89523775851,47871.89523775851,157827.3996
2721,2021,555066.834894,555066.834894,1448774.5912000001
2752,2021,131982.55851924,131982.55851924,489669.62440000003
2770,2021,0,0,0
2772,2021,0,0,0
2786,2021,NA,NA,NA
2812,2021,NA,NA,NA
2862,2021,487225.3328514,487225.3328514,4046856.4
2963,2021,531286.1612875474,531286.1612875474,2464535.5476
2964,2021,90044.17543836,90044.17543836,437060.4912
3033,2021,292335.19971084,292335.19971084,1537805.432
3091,2021,NA,NA,NA
3092,2021,0,0,0
3094,2021,107312.92141284,107312.92141284,416826.20920000004
3122,2021,25903.11896172,25903.11896172,133546.2612
3157,2021,176387.90531076,176387.90531076,1294994.048
3180,2021,388546.7844258,388546.7844258,870074.126
3236,2021,114713.81254476,114713.81254476,793183.8544000001
3251,2021,0,0,0
3299,2021,85110.24801708,85110.24801708,485622.76800000004
3343,2021,NA,NA,NA
3412,2021,251630.29848528001,251630.29848528001,505857.05
3424,2021,287401.27228956,287401.27228956,1699679.688
3453,2021,22202.67339576,22202.67339576,275186.2352
3480,2021,NA,NA,NA
3520,2021,146784.34078308,146784.34078308,489669.62440000003
3647,2021,154185.231915,154185.231915,404685.64
3657,2021,329339.65537044,329339.65537044,809371.28
3662,2021,347659.9333555017,347659.9333555017,2428113.84
3712,2021,330573.13722576003,330573.13722576003,1942491.0720000002
3751,2021,363711.2665690511,363711.2665690511,995526.6744
3769,2021,424317.75823008,424317.75823008,1800851.098
3780,2021,386079.82071516,386079.82071516,2335036.1428
3786,2021,245462.88920868002,245462.88920868002,971245.5360000001
3823,2021,77709.35688516,77709.35688516,202342.82
3947,2021,329339.65537044,329339.65537044,930776.9720000001
3969,2021,112246.84883412,112246.84883412,497763.3372
3988,2021,12334.8185532,12334.8185532,52609.133200000004
3989,2021,127048.63109796001,127048.63109796001,631309.5984
4024,2021,125815.14924264001,125815.14924264001,485622.76800000004
4062,2021,291101.71785552,291101.71785552,951011.2540000001
4065,2021,271517.09551182744,271517.09551182744,809371.28
4076,2021,124581.66738732,124581.66738732,356123.3632
4088,2021,106786.38886064365,106786.38886064365,364217.076
4140,2021,NA,NA,NA
4166,2021,555066.834894,555066.834894,2144833.892
4219,2021,296035.64527680003,296035.64527680003,1011714.1
4231,2021,77709.35688516,77709.35688516,485622.76800000004
4272,2021,135683.0040852,135683.0040852,586794.1780000001
4288,2021,205991.46983844,205991.46983844,809371.28
4310,2021,104845.9577022,104845.9577022,696059.3008
4317,2021,138149.96779584,138149.96779584,497763.3372
4335,2021,278766.89930232003,278766.89930232003,890308.408
4483,2021,275066.45373636,275066.45373636,1189775.7816
4573,2021,241762.44364272,241762.44364272,910542.6900000001
4583,2021,0,0,0
4593,2021,18502.227829800002,18502.227829800002,133546.2612
4605,2021,82643.28430644001,82643.28430644001,501810.1936
4618,2021,NA,NA,NA
4639,2021,131982.55851924,131982.55851924,485622.76800000004
4687,2021,157885.67748096,157885.67748096,473482.1988
4711,2021,204757.98798312,204757.98798312,546325.6140000001
4721,2021,122114.70367668,122114.70367668,870074.126
4737,2021,483524.88728544,483524.88728544,1343556.3248
4772,2021,161586.12304692,161586.12304692,477529.0552
4963,2021,280000.38115764,280000.38115764,1594461.4216
5012,2021,266432.08074912,266432.08074912,857933.5568
5061,2021,286167.79043424,286167.79043424,485622.76800000004
5080,2021,108546.40326816001,108546.40326816001,485622.76800000004
5147,2021,0,0,0
5151,2021,160352.6411916,160352.6411916,477529.0552
5365,2021,398414.63926836,398414.63926836,1214056.92
5367,2021,131706.00732282206,131706.00732282206,708199.87
5381,2021,133216.04037456,133216.04037456,291373.6608
5410,2021,NA,NA,NA
5411,2021,115947.29440008,115947.29440008,497763.3372
5485,2021,82643.28430644001,82643.28430644001,607028.46
5494,2021,1036124.7584688,1036124.7584688,2670925.224
5536,2021,88810.69358304,88810.69358304,849839.844
5572,2021,340440.99206832,340440.99206832,2428113.84
5576,2021,154185.231915,154185.231915,485622.76800000004
5578,2021,286167.79043424,286167.79043424,979339.2488000001
5609,2021,76475.87502984,76475.87502984,493716.4808
5610,2021,526696.75222164,526696.75222164,1226197.4892
5651,2021,NA,NA,NA
5673,2021,124581.66738732,124581.66738732,485622.76800000004
5674,2021,37004.455659600004,37004.455659600004,647497.024
5682,2021,406070.05425623886,406070.05425623886,1877741.3696
5685,2021,185022.278298,185022.278298,971245.5360000001
5720,2021,120881.22182136,120881.22182136,667731.306
5755,2021,122114.70367668,122114.70367668,485622.76800000004
5758,2021,88810.69358304,88810.69358304,364217.076
5771,2021,156652.19562564002,156652.19562564002,809371.28
5780,2021,93744.62100432,93744.62100432,477529.0552
5829,2021,151718.26820436,151718.26820436,501810.1936
5852,2021,508194.52439184004,508194.52439184004,870074.126
5868,2021,175154.42345544,175154.42345544,505857.05
5928,2021,171453.97788948,171453.97788948,485622.76800000004
5956,2021,87577.21172772,87577.21172772,485622.76800000004
5957,2021,141850.4133618,141850.4133618,485622.76800000004
5958,2021,254097.26219592002,254097.26219592002,971245.5360000001
6004,2021,12334.8185532,12334.8185532,182108.538
6028,2021,38237.93751492,38237.93751492,469435.3424
6034,2021,187489.24200864,187489.24200864,623215.8856
6037,2021,82643.28430644001,82643.28430644001,485622.76800000004
6057,2021,118414.25811072,118414.25811072,408732.4964
6109,2021,2410.2998063024825,2410.2998063024825,489669.62440000003
6119,2021,61674.092766,61674.092766,242811.38400000002
6135,2021,265198.5988938,265198.5988938,930776.9720000001
6144,2021,176387.90531076,176387.90531076,352076.50680000003
6145,2021,164053.08675756,164053.08675756,485622.76800000004
6156,2021,143083.89521712,143083.89521712,465388.48600000003
6160,2021,60440.61091068,60440.61091068,360170.2196
6162,2021,199824.06056184001,199824.06056184001,930776.9720000001
6163,2021,127048.63109796001,127048.63109796001,485622.76800000004
6167,2021,155418.71377032,155418.71377032,505857.05
6204,2021,66608.02018728,66608.02018728,1173588.3560000001
6277,2021,131982.55851924,131982.55851924,485622.76800000004
6325,2021,109374.69789277762,109374.69789277762,364217.076
6339,2021,122114.70367668,122114.70367668,485622.76800000004
6365,2021,107312.92141284,107312.92141284,323748.512
6397,2021,0,0,0
6434,2021,0,0,0
6460,2021,370044.556596,370044.556596,1104791.7972000001
6561,2021,NA,NA,NA
6589,2021,93744.62100432,93744.62100432,283279.94800000003
6650,2021,240528.9617874,240528.9617874,728434.152
6681,2021,208458.43354908001,208458.43354908001,453247.9168
6686,2021,228194.1432342,228194.1432342,898402.1208
6696,2021,161586.12304692,161586.12304692,437060.4912
6885,2021,193656.65128524,193656.65128524,623215.8856
7029,2021,75242.39317452,75242.39317452,485622.76800000004
7048,2021,160352.6411916,160352.6411916,971245.5360000001
7077,2021,194506.0723211145,194506.0723211145,1019807.8128000001
7081,2021,272599.49002572,272599.49002572,971245.5360000001
7121,2021,236828.51622144,236828.51622144,720340.4392
7477,2021,104845.9577022,104845.9577022,485622.76800000004
7568,2021,492159.26027268,492159.26027268,1942491.0720000002
7597,2021,139383.44965116002,139383.44965116002,485622.76800000004
7598,2021,91277.65729368001,91277.65729368001,485622.76800000004
7621,2021,71541.94760856,71541.94760856,230670.8148
7755,2021,112246.84883412,112246.84883412,356123.3632
7756,2021,341674.47392364003,341674.47392364003,1655164.2676000001
7760,2021,96211.58471496,96211.58471496,433013.6348
7771,2021,44405.34679152,44405.34679152,372310.78880000004
7799,2021,117180.77625540001,117180.77625540001,590841.0344
7818,2021,112246.84883412,112246.84883412,388498.2144
7851,2021,150484.78634904,150484.78634904,971245.5360000001
7903,2021,127048.63109796001,127048.63109796001,485622.76800000004
7904,2021,104027.79663840216,104027.79663840216,445154.204
7928,2021,303803.271375393,133216.04037456,485622.76800000004
8011,2021,271366.0081704,271366.0081704,841746.1312000001
8041,2021,272599.49002572,272599.49002572,971245.5360000001
8133,2021,185022.278298,185022.278298,975292.3924
8274,2021,358943.21989812003,358943.21989812003,1226197.4892
8275,2021,326872.6916598,326872.6916598,1987006.4924
8284,2021,0,0,0
8348,2021,471190.06873224,471190.06873224,1384024.8888
8349,2021,640867.3763802071,640867.3763802071,1659211.124
8375,2021,214625.84282568,214625.84282568,493716.4808
8381,2021,365110.62917472003,365110.62917472003,1011714.1
8382,2021,178854.8690214,178854.8690214,971245.5360000001
8403,2021,373745.00216196,373745.00216196,748668.434
8410,2021,109779.88512348,109779.88512348,445154.204
8429,2021,304670.01826404,304670.01826404,971245.5360000001
8434,2021,99912.03028092001,99912.03028092001,404685.64
8450,2021,87577.21172772,87577.21172772,485622.76800000004
8454,2021,113480.33068944,113480.33068944,489669.62440000003
8463,2021,57973.64720004,57973.64720004,522044.4756
8469,2021,38525.32257426929,38525.32257426929,117358.8356
8471,2021,371278.03845132,371278.03845132,987432.9616
8472,2021,90044.17543836,90044.17543836,497763.3372
8513,2021,76475.87502984,76475.87502984,404685.64
8515,2021,46872.31050216,46872.31050216,121405.69200000001
8528,2021,64141.05647664,64141.05647664,465388.48600000003
8591,2021,47243.516046093784,0,0
8706,2021,962151.1650885048,962151.1650885048,2913736.608
8714,2021,225897.39836158117,225897.39836158117,995526.6744
8723,2021,173920.94160012002,173920.94160012002,485622.76800000004
8765,2021,130749.07666392,130749.07666392,971245.5360000001
8778,2021,118414.25811072,118414.25811072,485622.76800000004
8784,2021,45638.828646840004,45638.828646840004,93077.69720000001
8804,2021,280000.38115764,280000.38115764,1262619.1968
8807,2021,127048.63109796001,127048.63109796001,364217.076
8830,2021,193656.65128524,193656.65128524,485622.76800000004
8858,2021,60440.61091068,60440.61091068,433013.6348
8900,2021,320705.2823832,320705.2823832,1958678.4976000001
8918,2021,76475.87502984,76475.87502984,194249.1072
8919,2021,154185.231915,154185.231915,971245.5360000001
8923,2021,224493.69766824,224493.69766824,485622.76800000004
8940,2021,175154.42345544,175154.42345544,445154.204
8947,2021,165286.56861288002,165286.56861288002,376357.6452
8948,2021,199824.06056184001,199824.06056184001,485622.76800000004
8949,2021,128282.11295328,128282.11295328,485622.76800000004
8952,2021,150484.78634904,150484.78634904,485622.76800000004
8998,2021,1025023.42177092,1025023.42177092,2670925.224
9046,2021,513128.45181312,513128.45181312,1780616.816
9053,2021,457621.76832372,457621.76832372,1456868.304
9067,2021,303436.53640872,303436.53640872,991479.8180000001
9080,2021,168987.01417884,168987.01417884,485622.76800000004
9117,2021,172687.4597448,172687.4597448,485622.76800000004
9118,2021,123348.185532,123348.185532,485622.76800000004
9131,2021,138149.96779584,138149.96779584,501810.1936
9166,2021,479824.44171948003,479824.44171948003,1885835.0824
9176,2021,155418.71377032,155418.71377032,485622.76800000004
9185,2021,67841.5020426,67841.5020426,2185302.4560000002
9193,2021,124683.30204344667,124683.30204344667,497763.3372
9279,2021,35920.198720633045,35920.198720633045,971245.5360000001
9281,2021,159119.15933628,159119.15933628,497763.3372
9303,2021,304670.01826404,304670.01826404,963151.8232
9325,2021,155418.71377032,155418.71377032,910542.6900000001
9337,2021,329339.65537044,329339.65537044,902448.9772000001
9340,2021,462207.7213040736,0,0
9355,2021,NA,NA,NA
9356,2021,91277.65729368001,91277.65729368001,485622.76800000004
9377,2021,329339.65537044,329339.65537044,922683.2592
9407,2021,176387.90531076,176387.90531076,971245.5360000001
9412,2021,207740.6200996906,207740.6200996906,1861553.9440000001
9416,2021,78942.83874048,78942.83874048,242811.38400000002
9426,2021,117180.77625540001,117180.77625540001,849839.844
9427,2021,400881.602979,400881.602979,2994673.736
9494,2021,0,0,0
9500,2021,297659.6468190103,104126.42661993005,890308.408
9505,2021,441586.50420456,441586.50420456,849839.844
9525,2021,193656.65128524,193656.65128524,991479.8180000001
9526,2021,207224.95169376,207224.95169376,979339.2488000001
9533,2021,189956.20571928,189956.20571928,501810.1936
9538,2021,365110.62917472003,365110.62917472003,922683.2592
9577,2021,185022.278298,185022.278298,647497.024
9589,2021,178854.8690214,178854.8690214,971245.5360000001
9620,2021,85110.24801708,85110.24801708,485622.76800000004
9635,2021,135683.0040852,135683.0040852,489669.62440000003
9706,2021,161586.12304692,161586.12304692,489669.62440000003
9795,2021,109779.88512348,109779.88512348,501810.1936
9815,2021,0,0,0
9825,2021,182555.31458736002,182555.31458736002,683918.7316
9915,2021,117180.77625540001,117180.77625540001,485622.76800000004
9917,2021,185022.278298,185022.278298,404685.64
9979,2021,205991.46983844,205991.46983844,607028.46
9997,2021,124581.66738732,124581.66738732,485622.76800000004
10008,2021,61674.092766,61674.092766,501810.1936
10041,2021,59207.12905536,59207.12905536,485622.76800000004
10042,2021,71541.94760856,71541.94760856,526091.332
10053,2021,107312.92141284,107312.92141284,445154.204
10075,2021,51806.23792344,51806.23792344,485622.76800000004
10079,2021,312070.90939596,312070.90939596,971245.5360000001
10084,2021,226960.66137888,226960.66137888,971245.5360000001
10086,2021,426784.72194072,426784.72194072,1448774.5912000001
10093,2021,91277.65729368001,91277.65729368001,485622.76800000004
10107,2021,172687.4597448,172687.4597448,485622.76800000004
10146,2021,136916.48594052,136916.48594052,971245.5360000001
10173,2021,34537.49194896,34537.49194896,453247.9168
10223,2021,138149.96779584,138149.96779584,485622.76800000004
10232,2021,37004.455659600004,37004.455659600004,485622.76800000004
10268,2021,78942.83874048,78942.83874048,477529.0552
10280,2021,102378.99399156,102378.99399156,971245.5360000001
10285,2021,238462.3324031031,238462.3324031031,991479.8180000001
10302,2021,76475.87502984,76475.87502984,275186.2352
10343,2021,92161.6505413467,92161.6505413467,445154.204
10353,2021,71541.94760856,71541.94760856,161874.256
10383,2021,115947.29440008,115947.29440008,497763.3372
10439,2021,103612.47584688,103612.47584688,485622.76800000004
10473,2021,160352.6411916,160352.6411916,1214056.92
10574,2021,62907.574621320004,62907.574621320004,489669.62440000003
10575,2021,212158.87911504,212158.87911504,971245.5360000001
10583,2021,122114.70367668,122114.70367668,485622.76800000004
10584,2021,291101.71785552,291101.71785552,489669.62440000003
10624,2021,280000.38115764,280000.38115764,866027.2696
10627,2021,355147.21148460836,355147.21148460836,1456868.304
10638,2021,175154.42345544,175154.42345544,505857.05
10639,2021,165286.56861288002,165286.56861288002,505857.05
10651,2021,150484.78634904,150484.78634904,995526.6744
10711,2021,107312.92141284,107312.92141284,469435.3424
10714,2021,228194.1432342,228194.1432342,979339.2488000001
10761,2021,122114.70367668,122114.70367668,465388.48600000003
10762,2021,241762.44364272,241762.44364272,1286900.3352
10772,2021,260264.67147252001,260264.67147252001,1201916.3508000001
10773,2021,71541.94760856,71541.94760856,242811.38400000002
10778,2021,168987.01417884,168987.01417884,485622.76800000004
10780,2021,177621.38716608,177621.38716608,752715.2904
10781,2021,144317.37707244,144317.37707244,971245.5360000001
10855,2021,210925.39725972,210925.39725972,971245.5360000001
10859,2021,272599.49002572,272599.49002572,1412352.8836
10869,2021,109779.88512348,109779.88512348,485622.76800000004
10886,2021,152951.75005968,152951.75005968,736527.8648
10899,2021,166520.0504682,166520.0504682,485622.76800000004
10900,2021,213392.36097036,213392.36097036,485622.76800000004
10901,2021,120881.22182136,120881.22182136,485622.76800000004
10920,2021,60440.61091068,60440.61091068,141639.97400000002
11025,2021,299281.13295174413,0,0
11026,2021,159119.15933628,159119.15933628,1396165.458
11057,2021,117180.77625540001,117180.77625540001,497763.3372
11128,2021,NA,NA,NA
11152,2021,118704.9932639526,118704.9932639526,505857.05
11161,2021,463001.97367525386,463001.97367525386,1315228.33
11171,2021,100733.72692402512,100733.72692402512,485622.76800000004
11206,2021,168987.01417884,168987.01417884,971245.5360000001
11230,2021,72775.42946388,72775.42946388,404685.64
11273,2021,92511.139149,92511.139149,485622.76800000004
11277,2021,90044.17543836,90044.17543836,607028.46
11278,2021,NA,NA,NA
11287,2021,111013.3669788,111013.3669788,376357.6452
11288,2021,106079.43955752,106079.43955752,485622.76800000004
11349,2021,143083.89521712,143083.89521712,505857.05
11362,2021,139383.44965116002,139383.44965116002,631309.5984
11363,2021,113480.33068944,113480.33068944,489669.62440000003
