UID,Year,precip_mm,ETo_mm,ETr_mm
347645,2016,615.2,1528.67,2165.9
347645,2017,733.1,1515,2152.7
347645,2018,737.8,1427.9,2002
347645,2019,735,1366.9,1900.7
347645,2020,427,1569,2251.9
347645,2021,530.4,1527.5,2176.1
347646,2016,607.85,1478.92,2079.36
347646,2017,709.8,1478.2,2087.9
347646,2018,660.7,1377.4,1912.9
347646,2019,720.3000000000001,1302.3,1791.6
347646,2020,403.2,1537,2194.6
347646,2021,502.3,1496.5,2118.7
347647,2016,675.17,1504.3999999999999,2122.53
347647,2017,720.4,1509,2142.5
347647,2018,730.8,1400.2,1952.4
347647,2019,800.3,1331.9,1838.4
347647,2020,440.1,1545,2208.8
347647,2021,542.1,1515.5,2152.9
347648,2016,619.62,1503.52,2122.4
347648,2017,729.3,1495.9,2116.7
347648,2018,633.4,1402.3,1955.5
347648,2019,754.3,1329.3,1836.1
347648,2020,387.2,1556.4,2226
347648,2021,472.4,1512,2148
347649,2016,534.86,1556.96,2216.98
347649,2017,755.4,1529.5,2180.5
347649,2018,732.8,1457.5,2052.8
347649,2019,734.4,1393.9,1949.7
347649,2020,405.7,1593.2,2295.9
347649,2021,539.6,1545.9,2206.8
347650,2016,557.75,1529.14,2169.47
347650,2017,745.8,1502.6,2133.8
347650,2018,628.4,1441,2025.4
347650,2019,808.4,1347.1,1869.8
347650,2020,359.4,1568,2252.4
347650,2021,531,1520.4,2164.8
347652,2016,662.35,1507.59,2128.43
347652,2017,686.8,1507.7,2140.5
347652,2018,676,1408.2,1966.4
347652,2019,803.6999999999999,1337,1847.7
347652,2020,422,1552.1000000000001,2222
347652,2021,496.1,1514.8,2150.4
347653,2016,654.89,1513.8,2139.43
347653,2017,682.6,1514.2,2153.9
347653,2018,771.4,1412.6,1973.2
347653,2019,720.4,1338.9,1854
347653,2020,444.4,1556.8999999999999,2229.5
347653,2021,534.4,1524.1,2168.8
347654,2016,535.72,1534.6399999999999,2174.34
347654,2017,837.2,1509.6,2140.5
347654,2018,744.6,1462,2055.3
347654,2019,669.2,1355.8,1881.1
347654,2020,481.6,1578.6,2264
347654,2021,600.5,1538.3,2188.4
347656,2016,573.31,1552.32,2209.52
347656,2017,757.7,1521.2,2164.1
347656,2018,665.9,1457.1,2051.6
347656,2019,771.9,1368.3,1907
347656,2020,370.8,1584.8,2281.2
347656,2021,504.5,1535.3,2190.6
347657,2016,654.04,1522.79,2155.13
347657,2017,713.6,1512.7,2148.8
347657,2018,707.9,1424,1993.7
347657,2019,765.5,1353.8,1877.4
347657,2020,408,1563.6,2240.6
347657,2021,513.5,1524.2,2166.6
347659,2016,544.98,1514.36,2143.17
347659,2017,726.3000000000001,1493.4,2113.8
347659,2018,594.5,1428.3,2001.1000000000001
347659,2019,820.9,1336.3,1850.3
347659,2020,368.6,1563.6,2245.4
347659,2021,529.5,1514.9,2152.4
347660,2016,504.43,1538.28,2180.54
347660,2017,744.97,1513.26,2148.78
347660,2018,722.28,1454.41,2044.1100000000001
347660,2019,722.48,1358.66,1885.1299999999999
347660,2020,439.39,1571.18,2252.65
347660,2021,612.36,1532.1,2180.42
347662,2016,645.13,1488.47,2096.43
347662,2017,649.5,1493,2115.3
347662,2018,626,1383.8,1927.2
347662,2019,777,1314,1809.2
347662,2020,387.1,1537.8,2198.6
347662,2021,469.2,1506.9,2136.6
347663,2016,619.0600000000001,1497.57,2112.15
347663,2017,729.64,1491.93,2110.89
347663,2018,646.46,1397.68,1947.91
347663,2019,752.66,1323.72,1827.02
347663,2020,391.36,1552.24,2219.96
347663,2021,475,1509.19,2142.18
347664,2016,460.93,1523.3,2161.5
347664,2017,718.2,1501.01,2132.16
347664,2018,599.39,1451.15,2044.89
347664,2019,752.9499999999999,1346.8,1872
347664,2020,351.57,1580.45,2274.0099999999998
347664,2021,484.81,1531.05,2184.45
347670,2016,582.95,1521.34,2154.02
347670,2017,738.2,1499.5,2125.8
347670,2018,618.7,1428.4,2002
347670,2019,785.9,1341.4,1859.7
347670,2020,384.8,1562.9,2242.4
347670,2021,509.9,1517.1000000000001,2155
347671,2016,539.27,1536.87,2178.36
347671,2017,821.82,1510.7,2142.16
347671,2018,722.13,1460.7,2053.39
347671,2019,674.3,1357,1882.08
347671,2020,449.25,1577.3,2261.8
347671,2021,617.21,1535.2,2185.39
347673,2016,521.64,1542.98,2190.09
347673,2017,720.6999999999999,1518.3,2157.7
347673,2018,723.3,1455.4,2048.5
347673,2019,747.3,1363.5,1896.1
347673,2020,424.9,1574,2260.7
347673,2021,594.3,1535.3,2187
347674,2016,619.62,1503.52,2122.4
347674,2017,729.3,1495.9,2116.7
347674,2018,633.4,1402.3,1955.5
347674,2019,754.3,1329.3,1836.1
347674,2020,387.2,1556.4,2226
347674,2021,472.4,1512,2148
347676,2016,592.25,1503.38,2122.15
347676,2017,735.3,1491.4,2112.3
347676,2018,627.8000000000001,1405.7,1962.1000000000001
347676,2019,768.8,1328.2,1834.8
347676,2020,384.9,1556.3,2229.8
347676,2021,484.7,1509.6,2142.1
347679,2016,582.95,1521.34,2154.02
347679,2017,738.2,1499.5,2125.8
347679,2018,618.7,1428.4,2002
347679,2019,785.9,1341.4,1859.7
347679,2020,384.8,1562.9,2242.4
347679,2021,509.9,1517.1000000000001,2155
347680,2016,555.77,1550.09,2204.21
347680,2017,759.49,1527.24,2176.46
347680,2018,730.37,1451.39,2041.96
347680,2019,721.98,1385.58,1935.35
347680,2020,421.32,1587.3,2284.19
347680,2021,541.99,1542.56,2201.1
347685,2016,482.68,1548.8700000000001,2203.42
347685,2017,784.64,1519.23,2161.65
347685,2018,748.44,1470.35,2074.65
347685,2019,718.0799999999999,1364,1901.21
347685,2020,417.15000000000003,1591.9,2292.46
347685,2021,569.42,1544.69,2206.71
347686,2016,573.36,1501.95,2119.55
347686,2017,740.5,1486.9,2103.5
347686,2018,621.2,1408.6,1966.4
347686,2019,775.6,1327.9,1834
347686,2020,388.8,1556,2229
347686,2021,505.6,1507.4,2139.2
347687,2016,576.91,1534.47,2178.28
347687,2017,749.02,1507.65,2142.38
347687,2018,626.1,1442.93,2028.8799999999999
347687,2019,792.3,1351.51,1876.82
347687,2020,364.08,1572.42,2258.13
347687,2021,507.94,1523.05,2169.04
347688,2016,612.89,1531.03,2169.7799999999997
347688,2017,747,1516.7,2159.5
347688,2018,763.5,1433.5,2011.1
347688,2019,727.4,1358.9,1888.6000000000001
347688,2020,448.4,1571,2255.8
347688,2021,543.8000000000001,1533,2183.1
347690,2016,515.62,1533.9,2173.51
347690,2017,823.1,1509.2,2138.5
347690,2018,757.5,1464.7,2060
347690,2019,668.1,1356,1881.3999999999999
347690,2020,490.3,1581,2269.4
347690,2021,575.3,1539.5,2190.6
347691,2016,524.02,1553.98,2210.52
347691,2017,740.5,1524.7,2170.5
347691,2018,729,1456.1000000000001,2050.4
347691,2019,736.9,1379.2,1922.7
347691,2020,414.4,1586.2,2281
347691,2021,561.9,1543.3,2201.4
347693,2016,502.78,1555.11,2214.3
347693,2017,787.9,1525.1,2170.5
347693,2018,743.6,1469.1,2073.8
347693,2019,725,1369.4,1909.2
347693,2020,403.2,1588,2286.7
347693,2021,558.3000000000001,1542.2,2201.9
347695,2016,553.06,1525.24,2158.17
347695,2017,767.6,1508.1,2140.3
347695,2018,764.4,1432.9,2006.2
347695,2019,736.8000000000001,1347,1866.7
347695,2020,456.5,1558.9,2232.8
347695,2021,597.1,1523.5,2167.4
347697,2016,565.61,1551.28,2207.15
347697,2017,739.35,1521.82,2167.53
347697,2018,684.35,1452.78,2045.92
347697,2019,769.65,1379.55,1925.74
347697,2020,389.91,1587.19,2284.4900000000002
347697,2021,519.85,1537.6,2193.5299999999997
347698,2016,509.37,1546.6100000000001,2198.07
347698,2017,794.1999999999999,1518.7,2159.8
347698,2018,715.1,1463.1,2061.9
347698,2019,700.4,1365.4,1899.7
347698,2020,412.1,1582.8,2276.2
347698,2021,584.9,1540.2,2194.1
347700,2016,629.84,1524.99,2159.27
347700,2017,728.35,1514.04,2151
347700,2018,734.08,1425.22,1996.44
347700,2019,743.18,1359.68,1887.99
347700,2020,427.29,1565.79,2245.51
347700,2021,528.12,1525.86,2171.8
347701,2016,516.87,1545.82,2196.18
347701,2017,822.9,1520,2160.3
347701,2018,728.6,1466.3,2064.8
347701,2019,701.5,1365,1898.8
347701,2020,432.40000000000003,1584.1,2278.6
347701,2021,596.6999999999999,1542.4,2197.9
347702,2016,582.95,1521.34,2154.02
347702,2017,738.2,1499.5,2125.8
347702,2018,618.7,1428.4,2002
347702,2019,785.9,1341.4,1859.7
347702,2020,384.8,1562.9,2242.4
347702,2021,509.9,1517.1000000000001,2155
347703,2016,553.06,1525.24,2158.17
347703,2017,767.6,1508.1,2140.3
347703,2018,764.4,1432.9,2006.2
347703,2019,736.8000000000001,1347,1866.7
347703,2020,456.5,1558.9,2232.8
347703,2021,597.1,1523.5,2167.4
347705,2016,560.13,1548.26,2202.93
347705,2017,755.7,1516,2157.5
347705,2018,652.3,1454.5,2050.6
347705,2019,740.4,1355.4,1886.3
347705,2020,352,1576.9,2268.6
347705,2021,500.9,1529.6,2180.7
347708,2016,551.61,1486.8899999999999,2095.19
347708,2017,750.6,1474.6,2082.8
347708,2018,592.9,1397.6,1948.6
347708,2019,806.1,1315.4,1814
347708,2020,413.5,1548.7,2215.5
347708,2021,518.1,1497.7,2122.6
347710,2016,458.53000000000003,1532.99,2173.41
347710,2017,783.3100000000001,1504.47,2134.36
347710,2018,765.14,1470.1399999999999,2070.61
347710,2019,685.38,1358.6100000000001,1887.6799999999998
347710,2020,444.10999999999996,1588.57,2283.9
347710,2021,494.72999999999996,1543.6399999999999,2199.76
347713,2016,515.47,1561.33,2226.06
347713,2017,782.56,1528.58,2178.6099999999997
347713,2018,724.12,1472.03,2080.33
347713,2019,722.24,1371.53,1914.6
347713,2020,384.57,1592.71,2296.5
347713,2021,542.35,1545.45,2208.31
347714,2016,573.31,1552.32,2209.52
347714,2017,757.7,1521.2,2164.1
347714,2018,665.9,1457.1,2051.6
347714,2019,771.9,1368.3,1907
347714,2020,370.8,1584.8,2281.2
347714,2021,504.5,1535.3,2190.6
347715,2016,594.8399999999999,1537.25,2182.6
347715,2017,737.6999999999999,1512.3,2146.7
347715,2018,629,1444,2028.8
347715,2019,795.4000000000001,1357.8,1889.3
347715,2020,381.8,1575.2,2265.1
347715,2021,498,1527.6,2175.3
347716,2016,564.14,1502.5,2121.04
347716,2017,735.8,1484.6,2098.8
347716,2018,602.4,1410.2,1970.6000000000001
347716,2019,787.1,1326.2,1831.3
347716,2020,396.3,1555,2226.8
347716,2021,526.7,1506.8,2138.9
347717,2016,655.77,1514.81,2141.0099999999998
347717,2017,713.6,1511.7,2148.2
347717,2018,716.1,1416.7,1981.6
347717,2019,779.9,1346,1862.6
347717,2020,422.3,1558.2,2231.2999999999997
347717,2021,521.1,1520.4,2161.9
347721,2016,511.28000000000003,1543.95,2196.33
347721,2017,742.9,1513.9,2152.6
347721,2018,672.5,1457.7,2053.4
347721,2019,790.8,1355.8,1887.3999999999999
347721,2020,366,1581.3,2276
347721,2021,557.1,1533.5,2188.6
347722,2016,468.40999999999997,1529.6299999999999,2166.62
347722,2017,790.7,1501.2,2127.8
347722,2018,751.8,1468.9,2066.9
347722,2019,678.9,1355.7,1881.6
347722,2020,453.3,1585.5,2277.6
347722,2021,499.40000000000003,1541.5,2195.5
347723,2016,661.88,1508.59,2130.4
347723,2017,701.48,1502.4,2132.3
347723,2018,650.02,1407.58,1965.92
347723,2019,770.41,1335.36,1847.08
347723,2020,403.99,1553.6,2223.62
347723,2021,480.36,1515.46,2151.62
347725,2016,582.95,1521.34,2154.02
347725,2017,738.2,1499.5,2125.8
347725,2018,618.7,1428.4,2002
347725,2019,785.9,1341.4,1859.7
347725,2020,384.8,1562.9,2242.4
347725,2021,509.9,1517.1000000000001,2155
347726,2016,598.55,1478.07,2077.9700000000003
347726,2017,701,1473.9,2082.5
347726,2018,665.2,1379.5,1917.5
347726,2019,718.1999999999999,1303.7,1791.8999999999999
347726,2020,417.5,1537.3,2196.5
347726,2021,511.6,1496.3,2119.2
347728,2016,652.9300000000001,1500.44,2115.89
347728,2017,685.08,1505.28,2136.46
347728,2018,682.37,1399.96,1952.5
347728,2019,801.37,1328.4,1835.02
347728,2020,425.21000000000004,1544.52,2208.44
347728,2021,507.13,1512.1,2146.12
347729,2016,526.07,1528.67,2169.03
347729,2017,736.13,1502.2,2133.09
347729,2018,642,1443.21,2029.1200000000001
347729,2019,823.5400000000001,1345.81,1869.4
347729,2020,365.74,1572.03,2258.8199999999997
347729,2021,546.3100000000001,1523.15,2168.8
347730,2016,658.93,1492.51,2103.32
347730,2017,698.29,1493.5,2116.02
347730,2018,644.25,1390.4,1935.73
347730,2019,761.78,1318.8700000000001,1817.98
347730,2020,393.98,1544.07,2207.81
347730,2021,472.3,1508.5900000000001,2140.0099999999998
347731,2016,645.54,1487.13,2094.2599999999998
347731,2017,652.71,1492.72,2114.8
347731,2018,631.48,1382.71,1925.03
347731,2019,778.19,1312.92,1807.33
347731,2020,385.78,1536.96,2196.97
347731,2021,472.26,1506.1,2135.25
347732,2016,553.38,1501.85,2121.33
347732,2017,738.4000000000001,1484.4,2100.8
347732,2018,579.8,1417.2,1984.2
347732,2019,813.6999999999999,1324.7,1831.3999999999999
347732,2020,394.5,1556.1,2231.6
347732,2021,526.4,1508,2139.9
347733,2016,502.78,1555.11,2214.3
347733,2017,787.9,1525.1,2170.5
347733,2018,743.6,1469.1,2073.8
347733,2019,725,1369.4,1909.2
347733,2020,403.2,1588,2286.7
347733,2021,558.3000000000001,1542.2,2201.9
347735,2016,502.78,1555.11,2214.3
347735,2017,787.9,1525.1,2170.5
347735,2018,743.6,1469.1,2073.8
347735,2019,725,1369.4,1909.2
347735,2020,403.2,1588,2286.7
347735,2021,558.3000000000001,1542.2,2201.9
347736,2016,619.62,1503.52,2122.4
347736,2017,729.3,1495.9,2116.7
347736,2018,633.4,1402.3,1955.5
347736,2019,754.3,1329.3,1836.1
347736,2020,387.2,1556.4,2226
347736,2021,472.4,1512,2148
347738,2016,641.43,1521.15,2151.77
347738,2017,729.9,1513.6,2149.7
347738,2018,745.3,1422.6,1990.3
347738,2019,738.8000000000001,1352,1873.8
347738,2020,439.6,1562.3,2238.6
347738,2021,533.1,1525,2168.7
347739,2016,642.13,1527.86,2164.8
347739,2017,712.5,1511.9,2146.7
347739,2018,687.9,1428.7,2003.3
347739,2019,759.6,1361.7,1892.1
347739,2020,394,1566.9,2248.6
347739,2021,516,1524.5,2169.7
347740,2016,647.27,1517.5,2146.6
347740,2017,712,1504,2135.7
347740,2018,644,1420.7,1988.2
347740,2019,758.7,1343.3,1861.6
347740,2020,386.8,1559.6,2235.8
347740,2021,486.8,1519.8,2160.4
347742,2016,655.77,1514.81,2141.0099999999998
347742,2017,713.6,1511.7,2148.2
347742,2018,716.1,1416.7,1981.6
347742,2019,779.9,1346,1862.6
347742,2020,422.3,1558.2,2231.2999999999997
347742,2021,521.1,1520.4,2161.9
347746,2016,600.1999999999999,1520.17,2151.37
347746,2017,727.6,1502.6,2130.1
347746,2018,615,1425.2,1995.8
347746,2019,777.2,1343.1,1861.3
347746,2020,382.7,1563.6,2242.1
347746,2021,495.7,1518.8,2158.4
347747,2016,588.86,1487.29,2093.85
347747,2017,721.5,1481.5,2092.7
347747,2018,648.8,1388.2,1934
347747,2019,745.2,1314.3,1810.9
347747,2020,401,1545.3,2209.2
347747,2021,491.7,1501.5,2127.5
347749,2016,621.6,1527.8700000000001,2164.02
347749,2017,729.93,1514.54,2151.98
347749,2018,732.91,1427.15,2000.47
347749,2019,740.02,1364.41,1896.6399999999999
347749,2020,423.9,1567.94,2249.85
347749,2021,527.64,1526.88,2174.4
347750,2016,565.6999999999999,1521.33,2154.52
347750,2017,740.5,1502,2131.3
347750,2018,609.4,1431.8999999999999,2008.1999999999998
347750,2019,800.1,1344.1000000000001,1863.5
347750,2020,374.2,1567.9,2250.6
347750,2021,525.6,1520.6,2161.6
347753,2016,649.38,1511.52,2136.15
347753,2017,715.35,1501,2130
347753,2018,643.5,1411.9199999999998,1974.26
347753,2019,755.77,1337.22,1850.55
347753,2020,389.1,1556.87,2230.72
347753,2021,480.17,1516.76,2155.2
347754,2016,662.87,1501.24,2117.81
347754,2017,696.2,1499.1,2125.4
347754,2018,636.2,1398.1,1950.5
347754,2019,764.1,1327.2,1833.1
347754,2020,403.5,1550.3,2218.1
347754,2021,468.1,1513,2148.2
347755,2016,573.36,1501.95,2119.55
347755,2017,740.5,1486.9,2103.5
347755,2018,621.2,1408.6,1966.4
347755,2019,775.6,1327.9,1834
347755,2020,388.8,1556,2229
347755,2021,505.6,1507.4,2139.2
347757,2016,588.74,1487.3,2093.88
347757,2017,721.5699999999999,1481.5,2092.7
347757,2018,648.44,1388.2,1934
347757,2019,745.3100000000001,1314.3,1810.9
347757,2020,401.08,1545.3,2209.2
347757,2021,491.92,1501.5,2127.49
347758,2016,519.74,1560.03,2222.2
347758,2017,740.99,1530.8,2181.56
347758,2018,725.86,1465.66,2067.76
347758,2019,748.91,1384.38,1933.8200000000002
347758,2020,401.71999999999997,1593.02,2294.62
347758,2021,552.31,1547.24,2209.8
347760,2016,551.25,1551.13,2206.27
347760,2017,760.4,1527.4,2177.1
347760,2018,728.9,1452.2,2043.6000000000001
347760,2019,722.1,1387.1,1938.3
347760,2020,419,1588,2285.6
347760,2021,542.1,1543,2201.9
347763,2016,574.97,1498.06,2113.15
347763,2017,736.0500000000001,1484.77,2099.92
347763,2018,623.21,1403.59,1957.81
347763,2019,769.52,1324.42,1828.24
347763,2020,393.62,1553.56,2224.91
347763,2021,505.09,1505.57,2135.5099999999998
347766,2016,491.93,1561.43,2227.48
347766,2017,761.5,1528.2,2179.5
347766,2018,704.3,1475.1,2087.1
347766,2019,728.7,1371.2,1914.2
347766,2020,385,1597,2304
347766,2021,567.3,1548.2,2215.5
347767,2016,560.13,1548.26,2202.93
347767,2017,755.7,1516,2157.5
347767,2018,652.3,1454.5,2050.6
347767,2019,740.4,1355.4,1886.3
347767,2020,352,1576.9,2268.6
347767,2021,500.9,1529.6,2180.7
347768,2016,653.38,1500.61,2116.09
347768,2017,686.01,1505.28,2136.46
347768,2018,683.48,1399.96,1952.5
347768,2019,802.17,1328.4,1835.02
347768,2020,425.7,1544.52,2208.44
347768,2021,507.81,1512.1,2146.12
347769,2016,665.4,1508.46,2129.59
347769,2017,721.4,1509.7,2143
347769,2018,728.7,1408.5,1965.5
347769,2019,791.2,1338.6,1849.9
347769,2020,436.6,1550.9,2217.9
347769,2021,532.3000000000001,1517.5,2154.5
347771,2016,500.15,1545.93,2195.97
347771,2017,734.3,1518,2159
347771,2018,715.6999999999999,1459,2055.4
347771,2019,742.7,1364.1,1898.8999999999999
347771,2020,416.2,1578.2,2267.4
347771,2021,591.9,1536.4,2189.4
347772,2016,502.01,1553.83,2212.2
347772,2017,802,1522.2,2167.4
347772,2018,732,1469.5,2075.1
347772,2019,715,1368.6,1906.8
347772,2020,413.4,1588.8,2289
347772,2021,571.8,1542.8,2201.8
347773,2016,647.84,1499.74,2114.9
347773,2017,656.09,1502.4,2129.69
347773,2018,628.35,1400.1,1952.1
347773,2019,781.64,1327,1832.4
347773,2020,411.59,1546.7,2212.5
347773,2021,471.42,1511.8,2146.5
347774,2016,636.84,1488.32,2095.5299999999997
347774,2017,647,1496.8,2120.6
347774,2018,637,1384.5,1926.1
347774,2019,768.4,1311,1805.3
347774,2020,386.2,1533.2,2188.4
347774,2021,472.6,1504.8,2133.4
347775,2016,650.44,1479.32,2080.5099999999998
347775,2017,675.8,1490.1,2109.7
347775,2018,665.8,1375.7,1912.6
347775,2019,788.7,1306.5,1796.2
347775,2020,377.2,1532.9,2188.8
347775,2021,493.5,1501.7,2128.1
347779,2016,601.32,1535.45,2178.86
347779,2017,716,1512.1,2147.7
347779,2018,636.7,1439,2019.8999999999999
347779,2019,786.4,1362.6,1895.1
347779,2020,386.2,1572.2,2259.6
347779,2021,507.4,1524.9,2171.6
347780,2016,579.19,1488.45,2096.44
347780,2017,724.6,1479.8,2091.3
347780,2018,628.4,1391.8,1936.9
347780,2019,753.7,1316.3,1814.1
347780,2020,406.1,1547.8,2214.9
347780,2021,503.6,1501.3,2126.6
347781,2016,557.75,1529.14,2169.47
347781,2017,745.8,1502.6,2133.8
347781,2018,628.4,1441,2025.4
347781,2019,808.4,1347.1,1869.8
347781,2020,359.4,1568,2252.4
347781,2021,531,1520.4,2164.8
347782,2016,645.13,1488.47,2096.43
347782,2017,649.5,1493,2115.3
347782,2018,626,1383.8,1927.2
347782,2019,777,1314,1809.2
347782,2020,387.1,1537.8,2198.6
347782,2021,469.2,1506.9,2136.6
347783,2016,553.06,1525.24,2158.17
347783,2017,767.6,1508.1,2140.3
347783,2018,764.4,1432.9,2006.2
347783,2019,736.8000000000001,1347,1866.7
347783,2020,456.5,1558.9,2232.8
347783,2021,597.1,1523.5,2167.4
347784,2016,516.87,1545.82,2196.18
347784,2017,822.9,1520,2160.3
347784,2018,728.6,1466.3,2064.8
347784,2019,701.5,1365,1898.8
347784,2020,432.40000000000003,1584.1,2278.6
347784,2021,596.6999999999999,1542.4,2197.9
347785,2016,559.4300000000001,1503.04,2122.63
347785,2017,736.09,1485.75,2102.2000000000003
347785,2018,578.33,1412.81,1975.69
347785,2019,810.08,1325.34,1833.39
347785,2020,396.94,1556.35,2230.6
347785,2021,533.77,1508.18,2140.55
347786,2016,535.9,1544.35,2196.69
347786,2017,744.1,1512.8,2150.1
347786,2018,659,1453.6,2050.2
347786,2019,751.1,1352.3,1881.8999999999999
347786,2020,351.2,1575.1,2265.9
347786,2021,523.5,1528.3,2178.7
347788,2016,558.18,1549.35,2204.93
347788,2017,757.03,1517.45,2159.68
347788,2018,655.5500000000001,1456.24,2053.2
347788,2019,739.21,1356.99,1888.8500000000001
347788,2020,352.98,1578.73,2271.33
347788,2021,502.52,1531.33,2183.26
347789,2016,579.19,1488.45,2096.44
347789,2017,724.6,1479.8,2091.3
347789,2018,628.4,1391.8,1936.9
347789,2019,753.7,1316.3,1814.1
347789,2020,406.1,1547.8,2214.9
347789,2021,503.6,1501.3,2126.6
347790,2016,546.78,1547.18,2198.01
347790,2017,763.1,1524.1,2168.2
347790,2018,730.9,1447.5,2036.5
347790,2019,726.7,1373.4,1913.1
347790,2020,427.1,1580.9,2271.7
347790,2021,572.7,1539,2193.7
347791,2016,553.06,1525.24,2158.17
347791,2017,767.6,1508.1,2140.3
347791,2018,764.4,1432.9,2006.2
347791,2019,736.8000000000001,1347,1866.7
347791,2020,456.5,1558.9,2232.8
347791,2021,597.1,1523.5,2167.4
347792,2016,622.95,1531.22,2171.25
347792,2017,713.9,1511,2148.3
347792,2018,663.6,1434.5,2011.9
347792,2019,776.4,1363.3,1896.2
347792,2020,390.2,1568.5,2251.6
347792,2021,517.2,1524.2,2169.4
347794,2016,491.93,1561.43,2227.48
347794,2017,761.5,1528.2,2179.5
347794,2018,704.3,1475.1,2087.1
347794,2019,728.7,1371.2,1914.2
347794,2020,385,1597,2304
347794,2021,567.3,1548.2,2215.5
347796,2016,573.31,1552.32,2209.52
347796,2017,757.7,1521.2,2164.1
347796,2018,665.9,1457.1,2051.6
347796,2019,771.9,1368.3,1907
347796,2020,370.8,1584.8,2281.2
347796,2021,504.5,1535.3,2190.6
347797,2016,546.78,1547.18,2198.01
347797,2017,763.1,1524.1,2168.2
347797,2018,730.9,1447.5,2036.5
347797,2019,726.7,1373.4,1913.1
347797,2020,427.1,1580.9,2271.7
347797,2021,572.7,1539,2193.7
347800,2016,555.6,1517.98,2149.3
347800,2017,735.2,1496.7,2120.5
347800,2018,598,1430.1,2004.5
347800,2019,815.9,1338.8,1855
347800,2020,367.8,1566,2247.7
347800,2021,533.4,1515.8,2155.9
347802,2016,618.2,1487.94,2095.05
347802,2017,730.2,1485.8,2101.7
347802,2018,668.1,1390.7,1935.6
347802,2019,749.9,1315,1812.3
347802,2020,398.2,1545.8,2210.2
347802,2021,479.40000000000003,1504.8999999999999,2133.1
347804,2016,511.28000000000003,1543.95,2196.33
347804,2017,742.9,1513.9,2152.6
347804,2018,672.5,1457.7,2053.4
347804,2019,790.8,1355.8,1887.3999999999999
347804,2020,366,1581.3,2276
347804,2021,557.1,1533.5,2188.6
347805,2016,551.61,1486.8899999999999,2095.19
347805,2017,750.6,1474.6,2082.8
347805,2018,592.9,1397.6,1948.6
347805,2019,806.1,1315.4,1814
347805,2020,413.5,1548.7,2215.5
347805,2021,518.1,1497.7,2122.6
347806,2016,613.13,1530.93,2169.65
347806,2017,746.77,1516.7,2159.5
347806,2018,763.63,1433.5,2011.1
