WR_GROUP,Year,Algorithm,ET_m3,ETo_m3,ETr_m3,precip_m3,ET_m3_nonirr,Irrigation_m3,IrrArea_m2,WaterUse_m3,area_m2_wrg,n_irrfields,n_within_lema,n_within_buffer,CropCode_maincrop,area_m2_maincrop,n_croptypes
189,2018,sims,365453.51,741546.96,1044895.64,316868.03,315261.52,150484.79,485622.77,150484.79,513262.98,1,0,0,1,513262.9814171358,1
189,2018,ssebop,521146.7,741546.96,1044895.64,316868.03,450950.29,150484.79,485622.77,150484.79,513262.98,1,0,0,1,513262.9814171358,1
190,2016,disalexi,293050.61,815735.85,1157060.25,273941.06,229136.52,499560.15,1011714.1,499560.15,534915.77,2,0,2,1,534915.7685087337,1
190,2016,eemetric,506576.22,815735.85,1157060.25,273941.06,421288.96,499560.15,1011714.1,499560.15,534915.77,2,0,2,1,534915.7685087337,1
190,2016,ensemble,453710.49,815735.85,1157060.25,273941.06,386885.85,499560.15,1011714.1,499560.15,534915.77,2,0,2,1,534915.7685087337,1
190,2016,ptjpl,368385.7,815735.85,1157060.25,273941.06,341048.92,499560.15,1011714.1,499560.15,534915.77,2,0,2,1,534915.7685087337,1
190,2016,sims,400720.05,815735.85,1157060.25,273941.06,340907.17,499560.15,1011714.1,499560.15,534915.77,2,0,2,1,534915.7685087337,1
190,2016,ssebop,608328.14,815735.85,1157060.25,273941.06,496417.88,499560.15,1011714.1,499560.15,534915.77,2,0,2,1,534915.7685087337,1
190,2017,disalexi,274615.94,748235.37,1063099.54,342065.12,229658.13,381145.89,1011714.1,381145.89,498368.4,1,0,1,1,498368.4024298901,1
190,2017,eemetric,471421.62,748235.37,1063099.54,342065.12,400543.67,381145.89,1011714.1,381145.89,498368.4,1,0,1,1,498368.4024298901,1
190,2017,ensemble,406613.8,748235.37,1063099.54,342065.12,349879.54,381145.89,1011714.1,381145.89,498368.4,1,0,1,1,498368.4024298901,1
190,2017,ptjpl,347930.92,748235.37,1063099.54,342065.12,321422.7,381145.89,1011714.1,381145.89,498368.4,1,0,1,1,498368.4024298901,1
190,2017,sims,368154.71,748235.37,1063099.54,342065.12,308669.45,381145.89,1011714.1,381145.89,498368.4,1,0,1,1,498368.4024298901,1
190,2017,ssebop,496270.27,748235.37,1063099.54,342065.12,418440.08,381145.89,1011714.1,381145.89,498368.4,1,0,1,1,498368.4024298901,1
190,2018,disalexi,331284.24,771407.38,1085905.76,331310.78,284335.93,278766.9,1011714.1,278766.9,534915.77,2,0,2,1,498368.4024298901,2
190,2018,eemetric,490088.89,771407.38,1085905.76,331310.78,398417.6,278766.9,1011714.1,278766.9,534915.77,2,0,2,1,498368.4024298901,2
190,2018,ensemble,453647.06,771407.38,1085905.76,331310.78,384913.79,278766.9,1011714.1,278766.9,534915.77,2,0,2,1,498368.4024298901,2
190,2018,ptjpl,373332.34,771407.38,1085905.76,331310.78,347887.16,278766.9,1011714.1,278766.9,534915.77,2,0,2,1,498368.4024298901,2
190,2018,sims,391298.67,771407.38,1085905.76,331310.78,328259.61,278766.9,1011714.1,278766.9,534915.77,2,0,2,1,498368.4024298901,2
190,2018,ssebop,550423.73,771407.38,1085905.76,331310.78,468261.71,278766.9,1011714.1,278766.9,534915.77,2,0,2,1,498368.4024298901,2
191,2016,disalexi,381544.41,1141225.76,1625230.41,372942.6,333385.95,181321.83,971245.54,181321.83,735840.11,6,0,6,1,503132.09433797374,2
191,2016,eemetric,699732.01,1141225.76,1625230.41,372942.6,602533.82,181321.83,971245.54,181321.83,735840.11,6,0,6,1,503132.09433797374,2
191,2016,ensemble,626488.24,1141225.76,1625230.41,372942.6,549987.46,181321.83,971245.54,181321.83,735840.11,6,0,6,1,503132.09433797374,2
191,2016,ptjpl,490679.6,1141225.76,1625230.41,372942.6,484040.76,181321.83,971245.54,181321.83,735840.11,6,0,6,1,503132.09433797374,2
191,2016,sims,520137.43,1141225.76,1625230.41,372942.6,491768.3,181321.83,971245.54,181321.83,735840.11,6,0,6,1,503132.09433797374,2
191,2016,ssebop,785661.63,1141225.76,1625230.41,372942.6,691605.92,181321.83,971245.54,181321.83,735840.11,6,0,6,1,503132.09433797374,2
191,2017,disalexi,568162.17,1512167.36,2156917.61,748427.76,494242.19,159119.16,971245.54,159119.16,989145.42,4,0,4,24,503132.09433797374,2
191,2017,eemetric,975050.08,1512167.36,2156917.61,748427.76,821551.44,159119.16,971245.54,159119.16,989145.42,4,0,4,24,503132.09433797374,2
191,2017,ensemble,815804.26,1512167.36,2156917.61,748427.76,722318.15,159119.16,971245.54,159119.16,989145.42,4,0,4,24,503132.09433797374,2
191,2017,ptjpl,698625.87,1512167.36,2156917.61,748427.76,671100.71,159119.16,971245.54,159119.16,989145.42,4,0,4,24,503132.09433797374,2
191,2017,sims,748836.65,1512167.36,2156917.61,748427.76,652731.7,159119.16,971245.54,159119.16,989145.42,4,0,4,24,503132.09433797374,2
191,2017,ssebop,954172.66,1512167.36,2156917.61,748427.76,835970.29,159119.16,971245.54,159119.16,989145.42,4,0,4,24,503132.09433797374,2
191,2018,disalexi,733292.29,1746929,2471790.66,822263.65,638779.53,118414.26,971245.54,118414.26,1183761.26,7,0,7,24,680629.1656592747,2
191,2018,eemetric,993773.05,1746929,2471790.66,822263.65,866752.9,118414.26,971245.54,118414.26,1183761.26,7,0,7,24,680629.1656592747,2
191,2018,ensemble,916333.99,1746929,2471790.66,822263.65,842752.7,118414.26,971245.54,118414.26,1183761.26,7,0,7,24,680629.1656592747,2
191,2018,ptjpl,805025.53,1746929,2471790.66,822263.65,778592.88,118414.26,971245.54,118414.26,1183761.26,7,0,7,24,680629.1656592747,2
191,2018,sims,755512.85,1746929,2471790.66,822263.65,721483.08,118414.26,971245.54,118414.26,1183761.26,7,0,7,24,680629.1656592747,2
191,2018,ssebop,1123880.39,1746929,2471790.66,822263.65,1008152.44,118414.26,971245.54,118414.26,1183761.26,7,0,7,24,680629.1656592747,2
192,2016,disalexi,337222.93,1126707.87,1594810.01,350342.45,323468.3,171453.98,748668.43,171453.98,737842.66,2,0,0,1,482462.6662682479,2
192,2016,eemetric,576157.4,1126707.87,1594810.01,350342.45,594701.44,171453.98,748668.43,171453.98,737842.66,2,0,0,1,482462.6662682479,2
192,2016,ensemble,531423.2,1126707.87,1594810.01,350342.45,542380.83,171453.98,748668.43,171453.98,737842.66,2,0,0,1,482462.6662682479,2
192,2016,ptjpl,482771.94,1126707.87,1594810.01,350342.45,468258.03,171453.98,748668.43,171453.98,737842.66,2,0,0,1,482462.6662682479,2
192,2016,sims,500202.32,1126707.87,1594810.01,350342.45,481328.21,171453.98,748668.43,171453.98,737842.66,2,0,0,1,482462.6662682479,2
192,2016,ssebop,691816.65,1126707.87,1594810.01,350342.45,699051.62,171453.98,748668.43,171453.98,737842.66,2,0,0,1,482462.6662682479,2
192,2017,disalexi,392011.94,1114001.39,1575724.32,580620.96,345505.95,347841.88,748668.43,347841.88,748068.65,3,0,0,1,737842.6582625585,2
192,2017,eemetric,726101.17,1114001.39,1575724.32,580620.96,601770.19,347841.88,748668.43,347841.88,748068.65,3,0,0,1,737842.6582625585,2
192,2017,ensemble,621486.53,1114001.39,1575724.32,580620.96,525748.42,347841.88,748668.43,347841.88,748068.65,3,0,0,1,737842.6582625585,2
192,2017,ptjpl,517145.58,1114001.39,1575724.32,580620.96,483140.66,347841.88,748668.43,347841.88,748068.65,3,0,0,1,737842.6582625585,2
192,2017,sims,550282.7,1114001.39,1575724.32,580620.96,464138.71,347841.88,748668.43,347841.88,748068.65,3,0,0,1,737842.6582625585,2
192,2017,ssebop,763522.56,1114001.39,1575724.32,580620.96,628204.45,347841.88,748668.43,347841.88,748068.65,3,0,0,1,737842.6582625585,2
192,2018,disalexi,452843.18,1093407.06,1537916.93,529857.02,396824.24,186255.76,748668.43,186255.76,748068.65,3,0,0,1,748068.6479422378,1
192,2018,eemetric,624490.39,1093407.06,1537916.93,529857.02,558451.95,186255.76,748668.43,186255.76,748068.65,3,0,0,1,748068.6479422378,1
192,2018,ensemble,578391.02,1093407.06,1537916.93,529857.02,539065.75,186255.76,748668.43,186255.76,748068.65,3,0,0,1,748068.6479422378,1
192,2018,ptjpl,496053.85,1093407.06,1537916.93,529857.02,485769.6,186255.76,748668.43,186255.76,748068.65,3,0,0,1,748068.6479422378,1
192,2018,sims,505928.56,1093407.06,1537916.93,529857.02,459486.21,186255.76,748668.43,186255.76,748068.65,3,0,0,1,748068.6479422378,1
192,2018,ssebop,697705.59,1093407.06,1537916.93,529857.02,657249.37,186255.76,748668.43,186255.76,748068.65,3,0,0,1,748068.6479422378,1
193,2016,disalexi,236004.29,679732.34,956708.17,244842.44,198951.18,161586.12,453247.92,161586.12,459573.61,2,0,0,1,432845.9602422167,2
193,2016,eemetric,416800.36,679732.34,956708.17,244842.44,364592.74,161586.12,453247.92,161586.12,459573.61,2,0,0,1,432845.9602422167,2
193,2016,ensemble,378263.45,679732.34,956708.17,244842.44,334435.63,161586.12,453247.92,161586.12,459573.61,2,0,0,1,432845.9602422167,2
193,2016,ptjpl,334937.49,679732.34,956708.17,244842.44,294722.54,161586.12,453247.92,161586.12,459573.61,2,0,0,1,432845.9602422167,2
193,2016,sims,338029.61,679732.34,956708.17,244842.44,295510.7,161586.12,453247.92,161586.12,459573.61,2,0,0,1,432845.9602422167,2
193,2016,ssebop,495175.73,679732.34,956708.17,244842.44,427500.11,161586.12,453247.92,161586.12,459573.61,2,0,0,1,432845.9602422167,2
193,2017,disalexi,234907.98,672563,949497.46,329302.87,211780.71,107312.92,453247.92,107312.92,459573.61,2,0,0,1,459573.6073525215,1
193,2017,eemetric,391571.33,672563,949497.46,329302.87,369363.9,107312.92,453247.92,107312.92,459573.61,2,0,0,1,459573.6073525215,1
193,2017,ensemble,345633.86,672563,949497.46,329302.87,322643.65,107312.92,453247.92,107312.92,459573.61,2,0,0,1,459573.6073525215,1
193,2017,ptjpl,320274.3,672563,949497.46,329302.87,296402,107312.92,453247.92,107312.92,459573.61,2,0,0,1,459573.6073525215,1
193,2017,sims,313480.96,672563,949497.46,329302.87,284641.51,107312.92,453247.92,107312.92,459573.61,2,0,0,1,459573.6073525215,1
193,2017,ssebop,417562.45,672563,949497.46,329302.87,385867.19,107312.92,453247.92,107312.92,459573.61,2,0,0,1,459573.6073525215,1
193,2018,disalexi,263861.29,637814.64,888470.68,294099.53,243787.71,141850.41,445154.2,141850.41,459573.61,2,0,0,1,459573.6073525215,1
193,2018,eemetric,421266.5,637814.64,888470.68,294099.53,343083.19,141850.41,445154.2,141850.41,459573.61,2,0,0,1,459573.6073525215,1
193,2018,ensemble,391945.47,637814.64,888470.68,294099.53,331173.34,141850.41,445154.2,141850.41,459573.61,2,0,0,1,459573.6073525215,1
193,2018,ptjpl,326140.76,637814.64,888470.68,294099.53,298431.02,141850.41,445154.2,141850.41,459573.61,2,0,0,1,459573.6073525215,1
193,2018,sims,333387.46,637814.64,888470.68,294099.53,282283.9,141850.41,445154.2,141850.41,459573.61,2,0,0,1,459573.6073525215,1
193,2018,ssebop,490598.81,637814.64,888470.68,294099.53,403779.07,141850.41,445154.2,141850.41,459573.61,2,0,0,1,459573.6073525215,1
194,2016,disalexi,752651.66,2460227.15,3479648.87,770214.91,751962.48,297269.13,971245.54,297269.13,1636372.26,4,0,0,1,983536.484538611,2
194,2016,eemetric,1261682.84,2460227.15,3479648.87,770214.91,1353300.35,297269.13,971245.54,297269.13,1636372.26,4,0,0,1,983536.484538611,2
194,2016,ensemble,1204546.59,2460227.15,3479648.87,770214.91,1233410.7,297269.13,971245.54,297269.13,1636372.26,4,0,0,1,983536.484538611,2
194,2016,ptjpl,1078839.75,2460227.15,3479648.87,770214.91,1085075.21,297269.13,971245.54,297269.13,1636372.26,4,0,0,1,983536.484538611,2
194,2016,sims,1116901.13,2460227.15,3479648.87,770214.91,1106867.37,297269.13,971245.54,297269.13,1636372.26,4,0,0,1,983536.484538611,2
194,2016,ssebop,1520525.51,2460227.15,3479648.87,770214.91,1543077.36,297269.13,971245.54,297269.13,1636372.26,4,0,0,1,983536.484538611,2
194,2017,disalexi,795212.15,2420768.66,3429594.46,1117631.87,776947.61,148017.82,971245.54,148017.82,1636372.26,4,0,0,1,1336849.6289540073,2
194,2017,eemetric,1267196.97,2420768.66,3429594.46,1117631.87,1330983.54,148017.82,971245.54,148017.82,1636372.26,4,0,0,1,1336849.6289540073,2
194,2017,ensemble,1163381.57,2420768.66,3429594.46,1117631.87,1165417.68,148017.82,971245.54,148017.82,1636372.26,4,0,0,1,1336849.6289540073,2
194,2017,ptjpl,1095480.69,2420768.66,3429594.46,1117631.87,1075113.83,148017.82,971245.54,148017.82,1636372.26,4,0,0,1,1336849.6289540073,2
194,2017,sims,1045210.89,2420768.66,3429594.46,1117631.87,1037372.48,148017.82,971245.54,148017.82,1636372.26,4,0,0,1,1336849.6289540073,2
194,2017,ssebop,1417166.25,2420768.66,3429594.46,1117631.87,1377183.69,148017.82,971245.54,148017.82,1636372.26,4,0,0,1,1336849.6289540073,2
194,2018,disalexi,963833.9,2328744.42,3268580.29,923502.96,868038.21,251630.3,971245.54,251630.3,1636372.26,4,0,0,1,1636372.2587254979,1
194,2018,eemetric,1308150.43,2328744.42,3268580.29,923502.96,1221592.8,251630.3,971245.54,251630.3,1636372.26,4,0,0,1,1636372.2587254979,1
194,2018,ensemble,1229188.42,2328744.42,3268580.29,923502.96,1179186.21,251630.3,971245.54,251630.3,1636372.26,4,0,0,1,1636372.2587254979,1
194,2018,ptjpl,1033047.82,2328744.42,3268580.29,923502.96,1062602.87,251630.3,971245.54,251630.3,1636372.26,4,0,0,1,1636372.2587254979,1
194,2018,sims,981561.85,2328744.42,3268580.29,923502.96,1005108.93,251630.3,971245.54,251630.3,1636372.26,4,0,0,1,1636372.2587254979,1
194,2018,ssebop,1534858.78,2328744.42,3268580.29,923502.96,1437708.48,251630.3,971245.54,251630.3,1636372.26,4,0,0,1,1636372.2587254979,1
195,2016,disalexi,223189.1,721101.78,1024711.04,272954.49,200110.88,108546.4,404685.64,108546.4,467155.86,2,2,0,1,467155.8551136118,1
195,2016,eemetric,404250.89,721101.78,1024711.04,272954.49,367922.61,108546.4,404685.64,108546.4,467155.86,2,2,0,1,467155.8551136118,1
195,2016,ensemble,372390.07,721101.78,1024711.04,272954.49,337877.48,108546.4,404685.64,108546.4,467155.86,2,2,0,1,467155.8551136118,1
195,2016,ptjpl,312135.91,721101.78,1024711.04,272954.49,297846.89,108546.4,404685.64,108546.4,467155.86,2,2,0,1,467155.8551136118,1
195,2016,sims,333846.65,721101.78,1024711.04,272954.49,297723.1,108546.4,404685.64,108546.4,467155.86,2,2,0,1,467155.8551136118,1
195,2016,ssebop,486471.78,721101.78,1024711.04,272954.49,433534.65,108546.4,404685.64,108546.4,467155.86,2,2,0,1,467155.8551136118,1
195,2017,disalexi,241100.5,658747.87,938172.63,315743.99,198701.48,85110.25,404685.64,85110.25,431191.09,1,1,0,1,431191.08847314655,1
195,2017,eemetric,380030.27,658747.87,938172.63,315743.99,346552.59,85110.25,404685.64,85110.25,431191.09,1,1,0,1,431191.08847314655,1
195,2017,ensemble,334660.34,658747.87,938172.63,315743.99,302717.7,85110.25,404685.64,85110.25,431191.09,1,1,0,1,431191.08847314655,1
195,2017,ptjpl,295521.12,658747.87,938172.63,315743.99,278096.69,85110.25,404685.64,85110.25,431191.09,1,1,0,1,431191.08847314655,1
195,2017,sims,295551.31,658747.87,938172.63,315743.99,267062.51,85110.25,404685.64,85110.25,431191.09,1,1,0,1,431191.08847314655,1
195,2017,ssebop,413835.65,658747.87,938172.63,315743.99,362036.66,85110.25,404685.64,85110.25,431191.09,1,1,0,1,431191.08847314655,1
195,2018,disalexi,303286.45,678076.72,954689.05,307229.72,248382.39,98678.55,404685.64,98678.55,467155.86,2,2,0,1,431191.08847314655,2
195,2018,eemetric,386255.78,678076.72,954689.05,307229.72,347847.64,98678.55,404685.64,98678.55,467155.86,2,2,0,1,431191.08847314655,2
195,2018,ensemble,374452.97,678076.72,954689.05,307229.72,336094.11,98678.55,404685.64,98678.55,467155.86,2,2,0,1,431191.08847314655,2
195,2018,ptjpl,336494.57,678076.72,954689.05,307229.72,303877.77,98678.55,404685.64,98678.55,467155.86,2,2,0,1,431191.08847314655,2
195,2018,sims,326502.34,678076.72,954689.05,307229.72,286644.25,98678.55,404685.64,98678.55,467155.86,2,2,0,1,431191.08847314655,2
195,2018,ssebop,451824.83,678076.72,954689.05,307229.72,408755.49,98678.55,404685.64,98678.55,467155.86,2,2,0,1,431191.08847314655,2
196,2016,disalexi,206742.82,690738.74,983569.65,223470.38,190079.18,106079.44,445154.2,106079.44,443736.99,2,0,0,1,443736.98621726397,1
196,2016,eemetric,386974.59,690738.74,983569.65,223470.38,349478.38,106079.44,445154.2,106079.44,443736.99,2,0,0,1,443736.98621726397,1
196,2016,ensemble,338673.64,690738.74,983569.65,223470.38,320939.43,106079.44,445154.2,106079.44,443736.99,2,0,0,1,443736.98621726397,1
196,2016,ptjpl,288201.13,690738.74,983569.65,223470.38,282915.61,106079.44,445154.2,106079.44,443736.99,2,0,0,1,443736.98621726397,1
196,2016,sims,296235.78,690738.74,983569.65,223470.38,282798.02,106079.44,445154.2,106079.44,443736.99,2,0,0,1,443736.98621726397,1
196,2016,ssebop,456537.18,690738.74,983569.65,223470.38,411801.24,106079.44,445154.2,106079.44,443736.99,2,0,0,1,443736.98621726397,1
196,2017,disalexi,254531.2,679747.38,969330.13,342990.94,204482.88,88810.69,445154.2,88810.69,443736.99,2,0,0,1,443736.98621726397,1
196,2017,eemetric,400620.61,679747.38,969330.13,342990.94,356635.85,88810.69,445154.2,88810.69,443736.99,2,0,0,1,443736.98621726397,1
196,2017,ensemble,347532.04,679747.38,969330.13,342990.94,311525.55,88810.69,445154.2,88810.69,443736.99,2,0,0,1,443736.98621726397,1
196,2017,ptjpl,314088.03,679747.38,969330.13,342990.94,286188.17,88810.69,445154.2,88810.69,443736.99,2,0,0,1,443736.98621726397,1
196,2017,sims,299931.4,679747.38,969330.13,342990.94,274832.94,88810.69,445154.2,88810.69,443736.99,2,0,0,1,443736.98621726397,1
196,2017,ssebop,415425.72,679747.38,969330.13,342990.94,372570.45,88810.69,445154.2,88810.69,443736.99,2,0,0,1,443736.98621726397,1
196,2018,disalexi,284087.19,653646.77,923922.53,329190.72,235276.36,97445.07,445154.2,97445.07,443736.99,2,0,0,1,256317.0881631075,2
196,2018,eemetric,385701.97,653646.77,923922.53,329190.72,329184.14,97445.07,445154.2,97445.07,443736.99,2,0,0,1,256317.0881631075,2
196,2018,ensemble,352434.67,653646.77,923922.53,329190.72,324011.06,97445.07,445154.2,97445.07,443736.99,2,0,0,1,256317.0881631075,2
196,2018,ptjpl,303972.53,653646.77,923922.53,329190.72,291161.92,97445.07,445154.2,97445.07,443736.99,2,0,0,1,256317.0881631075,2
196,2018,sims,294405.46,653646.77,923922.53,329190.72,282171.21,97445.07,445154.2,97445.07,443736.99,2,0,0,1,256317.0881631075,2
196,2018,ssebop,427262.4,653646.77,923922.53,329190.72,398396.45,97445.07,445154.2,97445.07,443736.99,2,0,0,1,256317.0881631075,2
197,2016,disalexi,345456.89,935386.02,1325940.95,380422.32,309720.31,45638.83,489669.62,45638.83,611503.3,2,2,0,24,611503.2999014809,1
197,2016,eemetric,558381.33,935386.02,1325940.95,380422.32,542048.76,45638.83,489669.62,45638.83,611503.3,2,2,0,24,611503.2999014809,1
197,2016,ensemble,492034.32,935386.02,1325940.95,380422.32,489000.84,45638.83,489669.62,45638.83,611503.3,2,2,0,24,611503.2999014809,1
197,2016,ptjpl,426469.4,935386.02,1325940.95,380422.32,429000.14,45638.83,489669.62,45638.83,611503.3,2,2,0,24,611503.2999014809,1
197,2016,sims,455077.65,935386.02,1325940.95,380422.32,449656.72,45638.83,489669.62,45638.83,611503.3,2,2,0,24,611503.2999014809,1
197,2016,ssebop,603669.95,935386.02,1325940.95,380422.32,590418.67,45638.83,489669.62,45638.83,611503.3,2,2,0,24,611503.2999014809,1
197,2017,disalexi,311084.97,945042.69,1344533.37,445228.19,286758.61,136916.49,489669.62,136916.49,622279.01,3,3,0,1,622279.0097328005,1
197,2017,eemetric,487898.05,945042.69,1344533.37,445228.19,500131.86,136916.49,489669.62,136916.49,622279.01,3,3,0,1,622279.0097328005,1
197,2017,ensemble,456120.46,945042.69,1344533.37,445228.19,436870.98,136916.49,489669.62,136916.49,622279.01,3,3,0,1,622279.0097328005,1
197,2017,ptjpl,429339.03,945042.69,1344533.37,445228.19,401338.85,136916.49,489669.62,136916.49,622279.01,3,3,0,1,622279.0097328005,1
197,2017,sims,418919.37,945042.69,1344533.37,445228.19,385414.73,136916.49,489669.62,136916.49,622279.01,3,3,0,1,622279.0097328005,1
197,2017,ssebop,512416.99,945042.69,1344533.37,445228.19,522477.9,136916.49,489669.62,136916.49,622279.01,3,3,0,1,622279.0097328005,1
197,2018,disalexi,402320.87,891694.71,1250233.2,408943.1,330097.23,144317.38,489669.62,144317.38,622279.01,3,3,0,1,622279.0097328005,1
197,2018,eemetric,528155.68,891694.71,1250233.2,408943.1,464546.84,144317.38,489669.62,144317.38,622279.01,3,3,0,1,622279.0097328005,1
197,2018,ensemble,499398.52,891694.71,1250233.2,408943.1,448420.48,144317.38,489669.62,144317.38,622279.01,3,3,0,1,622279.0097328005,1
197,2018,ptjpl,442757.83,891694.71,1250233.2,408943.1,404086.21,144317.38,489669.62,144317.38,622279.01,3,3,0,1,622279.0097328005,1
197,2018,sims,426096.96,891694.71,1250233.2,408943.1,382222.44,144317.38,489669.62,144317.38,622279.01,3,3,0,1,622279.0097328005,1
197,2018,ssebop,604972.27,891694.71,1250233.2,408943.1,546731.23,144317.38,489669.62,144317.38,622279.01,3,3,0,1,622279.0097328005,1
198,2016,disalexi,61711.66,204216.12,289514.51,82490.23,57118.06,123348.19,526091.33,123348.19,133341.24,1,0,1,1,133341.24417274806,1
198,2016,eemetric,111482.61,204216.12,289514.51,82490.23,105016.9,123348.19,526091.33,123348.19,133341.24,1,0,1,1,133341.24417274806,1
198,2016,ensemble,100900.65,204216.12,289514.51,82490.23,96441.05,123348.19,526091.33,123348.19,133341.24,1,0,1,1,133341.24417274806,1
198,2016,ptjpl,87299.85,204216.12,289514.51,82490.23,85015.04,123348.19,526091.33,123348.19,133341.24,1,0,1,1,133341.24417274806,1
198,2016,sims,92785.5,204216.12,289514.51,82490.23,84979.71,123348.19,526091.33,123348.19,133341.24,1,0,1,1,133341.24417274806,1
198,2016,ssebop,125266.1,204216.12,289514.51,82490.23,123744.67,123348.19,526091.33,123348.19,133341.24,1,0,1,1,133341.24417274806,1
